estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem,latitude,longitude,idioma
Parque Municipal - Elche,5323787,atracao-review,fionak892,indef,2017-09-03,4.0,Un lugar agradable y tranquilo para pasear,"Pasamos unas horas felices paseando por este parque. Está bien cuidado y había mucho para mantenernos interesados. Estuvimos encantados de ver de cerca una abubilla en el parque. Tuvimos una buena bebida fría en la cafetería, que fue un bienvenido respiro del calor de septiembre. Hay un gimnasio al aire libre.","Londres, UK",38.27050018310547,-0.6966500282287598,es
Parque Municipal - Elche,5323787,atracao-review,mikl0s,indef,2016-09-03,5.0,Tranquilidad y belleza,"Pasamos la tarde en este maravilloso parque. Está muy bien cuidado, variado y precioso. Recomiendo encarecidamente que durante días con calor extremo, pero trae un montón de agua. Niños jugando Pokémon ve también le encantará este lugar.","Copenhagen Region, Dinamarca",38.27050018310547,-0.6966500282287598,es
Parque Municipal - Elche,5323787,atracao-review,tamarablawrence,indef,2016-08-03,4.0,Agradable paseo,"El parque es tranquilo y la mantienen limpia y ordenada, un lugar perfecto para sentarse y tomar un bocado para salir de las ajetreadas zonas llenas, también es preciosa para un paseo para llegar algo de sombra.","Bordon, UK",38.27050018310547,-0.6966500282287598,es
Parque Municipal - Elche,5323787,atracao-review,dnowland_12,indef,2016-05-03,4.0,Excelente bien cuidado parque municipal,"Cada vez que visita la ciudad de Elche, nunca nos cansamos de tener un paseo por este maravilloso parque, hay un montón de diferentes características en el parque para hacer su visita más agradable, no sólo un parque lleno de palmeras, pero Elche es conocida como La Ciudad de las palmeras,
un lugar para visitar cuando debe en la ciudad y es gratis.
Normalmente aparcar nuestro coche en el aparcamiento subterráneo cerca, y la salida de ascensor llega hasta justo fuera del parque y oficina de información turística, lo que podría ser mejor.","Leeds, UK",38.27050018310547,-0.6966500282287598,es
Parque Municipal - Elche,5323787,atracao-review,653helmutf,indef,2015-08-03,4.0,Hermoso parque,"El parque municipal está ubicado bastante en el centro de la ciudad de Elche y tiene un montón de palmeras, algunas de ellas con formas extrañas. Es bueno para un paseo o relajarse. En la entrada del parque está la oficina de turismo donde se puede recoger más información sobre Elche y luego se puede estudiar bajo los árboles de sombra. Bien vale la pena una visita.","Irún, España",38.27050018310547,-0.6966500282287598,es
Parque Municipal - Elche,5323787,atracao-review,ChrisWazHere,indef,2015-03-03,5.0,Tranquilidad,"Si lo que te gusta es lejos del sol y de las aglomeraciones, este es el lugar a donde ir.
Sentarse en la sombra, leer un libro, tomar una siesta ... Relájese.","Newquay, UK",38.27050018310547,-0.6966500282287598,es
Parque Municipal - Elche,5323787,atracao-review,penangowl,indef,indef,4.0,cercanía a la naturaleza,"Un agradable paseo por el parque municipal. Al ser parque del Palmerol de Elche, los árboles son en su mayoría de palmeras de fecha. Hay un enorme parque infantil para los más pequeños, una fuente de agua y una torre de aves. El parque ofrece un buen respiro de la ciudad y una sensación de cercanía a la naturaleza.","Kuala Lumpur, Malasia",38.27050018310547,-0.6966500282287598,es
Parque Municipal - Elche,5323787,atracao-review,Kentish_Bob,indef,2014-11-03,4.0,belleza natural y arquitectónica artificio,"Una maravillosa selección de árboles y exotica, dispuestas en un parque espacioso. Hay mucha sombra de los muchos árboles que ofrece a los visitantes un paseo muy agradable, incluso bajo el sol del mediodía. El estupendo Dovecote cerca del centro es una inusual pagoda-Esk construcción de estilo. Nos quedamos sorprendidos por un par de gatos callejeros que estaban descansando en el medio de las docenas de palomas en el suelo. Sin duda merece la pena una visita.","Kent, UK",38.27050018310547,-0.6966500282287598,es
Parque Municipal - Elche,5323787,atracao-review,chrissie46-11,indef,2014-10-03,5.0,Genial,Uno de los mejores parques que he visitado - cuidados jardines y fuentes y un gran restaurante,"Sheffield, UK",38.27050018310547,-0.6966500282287598,es
Parque Municipal - Elche,5323787,atracao-review,Stevejdp,indef,2014-09-03,5.0,City Park,Un precioso parque para pasear o simplemente sentarse. Zonas de juegos para niños. Muy bien cuidada y preciosas fuentes.,"Macclesfield, UK",38.27050018310547,-0.6966500282287598,es
Parque Municipal - Elche,5323787,atracao-review,finglaspete,indef,2014-08-03,5.0,"Haz lo que quieras, será grandioso de todos modos!","Visitamos la hermosa ciudad de Elche en agosto y fue simplemente maravillados en todo, es por lejos la mejor ciudad española con un aspecto que he visitado, y dentro de esta ciudad es el Parque Municipal, que es el hogar de el Palmeral de Elche, que es el mayor bosque de palmeras de Europa. Ser el hogar de cientos de variedades de palmeras, cactus, follaje y flora, está muy bien cuidada, y cada rincón de una curva o esquina se revelarán otra agradable sorpresa, ya sea una singular escultura, o una fuente, o una plaza abierta con un mosaico que atraerá su atención.
Un lugar realmente maravilloso, y si vas a la Costa Blanca, Elche es un lugar obligado para cualquier seer a atracciones turísticas, y municipal del Parque está situado en la parte superior de la lista.
Me encantó, y sé que también lo hará.","Dublín, Irlanda",38.27050018310547,-0.6966500282287598,es
Parque Municipal - Elche,5323787,atracao-review,AlifromCante,indef,2014-06-03,5.0,Un lugar diferente para adaptarse a diferentes sensaciones diferentes,"Un buen lugar para relajarse, tomar un paseo. Hay una zona de juegos para niños también puede tomar unos refrescos - o una comida- en el restaurante. Es estupendo para estar rodeado de tantas palmeras. Lowe's es la parte más popular con corredores y gente paseando a sus perros o ciclismo solo y con sus hijos. La zona norte es muy popular con los patinadores. Es un pequeño escape de la ciudad y el clima cálido. Excelente para ponerse al día con su libro favorito o tener un picnic","Elche, España",38.27050018310547,-0.6966500282287598,es
Parque Municipal - Elche,5323787,atracao-review,PennWinchester,2019-10-23,2018-12-03,4.0,Majestic Palms,"This is a beautifully maintained park and on Boxing Day was full of families, enjoying the festive season together. Entry is free and it is well worth strolling around. The Tourist Office is situated at the far end of the park and it was very useful going in there, an excellent service. I parked at the far end of the main road, in a car park where you pay on exit in the nearby cafe. It was very simple and excellent value. This is a lovely area to visit and to be recommended.

You can catch a tourist train from the Tourist Office to take you to the National Artistic Garden, part of the UNESCO Heritage Site, Huerto Del Cura. This is also a wonderful place to visit. Don't bother with the little train though, as it is a mere 10 minute walk from the Tourist Office.

If you found this useful, please give me a helpful vote!","Winchester, UK",38.27050018310547,-0.6966500282287598,en
Parque Municipal - Elche,5323787,atracao-review,fionak892,2018-03-30,2017-09-03,4.0,A nice tranquil place for a stroll,We spent a few happy hours strolling around this park. It is well kept and there was plenty to keep us interested. We were delighted to get a very up close view of a Hoopoe in the park. We had a nice cool drink in the cafe which was a welcome respite from the September heat. There is an outdoor gym.,"London, UK",38.27050018310547,-0.6966500282287598,en
Parque Municipal - Elche,5323787,atracao-review,mikl0s,2016-09-17,2016-09-03,5.0,Tranquility and beauty ,"We spend the afternoon in this wonderful park. It is well kept, varied and gorgeous. I highly recommend it during days with extreme heat, but bring lots of water. Kids playing Pokémon Go will love this place too","Copenhagen Region, Denmark",38.27050018310547,-0.6966500282287598,en
Parque Municipal - Elche,5323787,atracao-review,tamarablawrence,2016-08-09,2016-08-03,4.0,Nice stroll,"The park is tranquil and kept neat and tidy, a perfect place to sit and have a bite to eat to get out of the busy crowded areas, it's also lovely for a stroll through to get some shade.","Bordon, UK",38.27050018310547,-0.6966500282287598,en
Parque Municipal - Elche,5323787,atracao-review,dnowland_12,2016-05-24,2016-05-03,4.0,Excellent Well Kept Municipal Park,"Whenever we visit the city of Elche, we never tire of having a stroll around this wonderful park, there are lots of different features in the park to make your visit more enjoyable, it's not just a park full of Palm trees, but Elche is known as The City of Palms
A must place to visit when in the city and it's free.
We normally park our car in the underground car park near by, and the exit lift comes up right outside the park and tourist information office, what could be better.","Leeds, UK",38.27050018310547,-0.6966500282287598,en
Parque Municipal - Elche,5323787,atracao-review,653helmutf,2015-12-13,2015-08-03,4.0,Beautiful park,"The municipal park is located quite in the city centre of Elche and has a lot of palm trees, some of them with odd shapes. It is good for a stroll or relaxing. At the entry of the park is the tourist office where you can pick up more information about Elche and then you can study it under the shady trees. Quite worth a visit.","Irun, Spain",38.27050018310547,-0.6966500282287598,en
Parque Municipal - Elche,5323787,atracao-review,ChrisWazHere,2015-06-30,2015-03-03,5.0,Tranquility,"If you like to get away from the sun and the crowds this is the place to go.
Sit in the shade, read a book, have a nap.... RELAX.","Newquay, UK",38.27050018310547,-0.6966500282287598,en
Parque Municipal - Elche,5323787,atracao-review,penangowl,2015-01-06,indef,4.0,Closeness to nature,"Nice walk through the municipal park. Being park of the Palmerol of Elche, the trees are mostly date palm trees. There is a huge playground for the little ones, a nice water fountain and a bird tower. The park provides a good respite from the city and a feeling of closeness to nature.","Kuala Lumpur, Malaysia",38.27050018310547,-0.6966500282287598,en
Parque Municipal - Elche,5323787,atracao-review,Kentish_Bob,2014-12-05,2014-11-03,4.0,Natural beauty and architectural contrivance,"A wonderful selection of trees and exotica, laid out in a spacious park. There's plenty of shade provided by the many trees which gives visitors a very pleasant walk, even in the midday sun. The dovecote near the centre is an unusual pagoda-esk style construction. We were amused by a couple of stray cats who were lounging around in the midst of dozens of doves on the ground. Definitely worth a visit.","Kent, UK",38.27050018310547,-0.6966500282287598,en
Parque Municipal - Elche,5323787,atracao-review,chrissie46-11,2014-10-23,2014-10-03,5.0,Brilliant,One of the best parks I have ever visited - beautifully kept gardens and fountains and a great restaurant,"Sheffield, UK",38.27050018310547,-0.6966500282287598,en
Parque Municipal - Elche,5323787,atracao-review,Stevejdp,2014-10-04,2014-09-03,5.0,City park,A lovely park to wander around or just sit. Play areas for children. Beautifully tended and lovely fountains.,"Macclesfield, UK",38.27050018310547,-0.6966500282287598,en
Parque Municipal - Elche,5323787,atracao-review,finglaspete,2014-09-17,2014-08-03,5.0,"Do what you want, it'll be great anyway!","Visited the beautiful city of Elche back in August and was just in awe at everything about it, it is by far the nicest looking Spanish city I have visited, and within this city is the Parque Municipal, which is the home of the Palmeral de Elche, which is the biggest palm forest in Europe. Being the home to hundreds of varieties of palms, cactus, foliage and flora, it is very well landscaped, and every turn of a bend or corner will reveal another pleasant surprise, whether it be an unusual sculpture, or a fountain, or an open plaza with a mosaic to catch your eye.
A really wonderful place, and if your going to the Costa Blanca, Elche is a must for any sight seer, and Parque municipal is at the top of that list.
I loved it, and I know you will too.","Dublin, Ireland",38.27050018310547,-0.6966500282287598,en
Parque Municipal - Elche,5323787,atracao-review,AlifromCante,2014-07-18,2014-06-03,5.0,A different place to suit different moods,"A nice place to relax, take a stroll. There is a play area for children You can also have some refreshments - or a meal- at the restaurant. It feels great to be surrounded by so many palm trees. The lowe part is more popular with runners and people walking their dogs or cycling alone and with their children. The northern area is popular with skaters. It's a little escape from the city and the warm weather. Excellent to catch up with your favorite book or have a picnic","Elche, Spain",38.27050018310547,-0.6966500282287598,en
Escape Rol - Elche,13866978,atracao-review,MiguelChocolate,2019-03-31,2019-03-03,5.0,Experiencia Inolvidable,Yo ya había hecho unos 20 escape rooms y este ha sido por mucho el mejor. Super original y combinado con juegos de rol. 10/10,1 aporte,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,Naiara_palomera,2019-03-27,2019-03-03,3.0,Está bien para ir con niños.,Desde mi punto de vista no se desempeñan muchos los papeles de rol que adquieres al principio. Pero aún así es divertido para pasar la tarde.,3 aportes,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,manusagu,2019-03-16,2018-12-03,3.0,Nos reimos mucho,"No sabría muy bien como definir esta experiencia, no la llamo escape porque no creo que lo sea. Te dan un rol al entrar y solo puedes hacer las cosas que corresponden a tu rol. Esto es un poco frustrante. Por el contrario nos reimos muchisimo con las situaciones generadas por esto... Solo nos quedaba reir...","Villena, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,oscarpeti,2019-01-20,2019-01-03,5.0,"Sala de escape y rol en vivo, qué más quieres?","Una sala de escape muy original donde cada uno de los participantes tiene un papel crucial para poder avanzar.
Es la primera parte de una historia medieval fantastica","Alicante, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,nuriavazquezanton7,2018-12-30,2018-12-03,5.0,Diversión medieval,"Era la primera vez que hacíamos un escape room que combinara con juego de rol y nos ha encantado. Nos divertimos mucho, aunque nos rompimos la cabeza en algunos puntos del juego. Nos recibieron estupendamente, nos ayudaron cuando lo pedimos y nos metimos en la historia y en los personajes. ¡Recomendado sin duda! Esperamos la biblioteca pronto ;)",4 aportes,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,mneb,2018-12-28,2018-12-03,5.0,Estupendísima experiencia,"Es un escape diferente, en el que no solos disfrutarás por los enigmas sino también por los roles a desempeñar.
Es de visita obligada si te gusta o participas en partidas de rol.

Además te deja con intriga y preparado para una segunda parte!

(los frikipoli)",6 aportes,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,FarahHappyCookies,2018-12-05,2018-11-03,5.0,Fantástico,"Fuimos unos amigos y, aunque a veces nos costó un poco, lo resolvimos! Nos divertimos mucho y, además, son muy agradables. Happy Team volverá en el siguiente juego :)",1 aporte,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,87tamarag,2018-11-19,2018-10-03,5.0,Una viaje al pasado,"Una sala fantástica! Aventurarte en la Edad Media es super emocionante! Recibir un rol y acompañar a tus amigos a resolver el enigma sobre una familia real es excitante a la vez que divertido. Muy bien ambientado y la gente de Escale Rol es súper simpática y agradable! Volveremos a la Taberna de Val a ver si encontramos una pista para dirigirnos a nuestro próximo destino.
Os la recomiendo 100%!",3 aportes,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,656albal,2018-11-04,2018-11-03,5.0,Un Escape diferente y muy divertido,Fue el plan perfecto para un sábado entre amigos. Nos divertimos muchísimo y los de la sala fueron encantadores. Esperamos la segunda parte!,2 aportes,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,mariaroor,2018-11-02,2018-10-03,5.0,Gran experiencia,"Mi equipo y yo nos lo pasamos en grande! Nos encantó la creatividad que tiene, tanto en la introducción al rol como en las pruebas a realizar. Una experiencia muy divertida que recomendamos 100%.","Elche, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,enrih2018,2018-10-21,2018-10-03,5.0,Ideal para pasar un día diferente con amigos,"Muy entretenido, fue mi primer escape room y no podría haber elegido mejor, el personal inmejorable y la experiencia genial!",1 aporte,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,antdiezfer,2018-10-13,2018-10-03,5.0,Muy divertido,"He estado en muchas escape rooms, y esta ha sido una de las más originales. Me lo he pasado en grande.","Elche, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,L4536YBjorgep,2018-09-25,2018-09-03,4.0,Escape rol,Muy buen escape room calidad/precio. Divertido y con algunos rompecabezas curiosos. Recomendado para grupos de 4 a 6.,1 aporte,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,danielcS2304IC,2018-09-23,2018-09-03,5.0,Que maravilla de juego!!!,"Es el primer escape room que veo q mezclan escapismo con rol y la idea es buena, pero la ejecución formidable!! Nos lo pasamos genial y disfrutamos muchísimo. Lo mejor de todo los game masters. Estamos deseando volver.",2 aportes,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,857perev,2018-09-09,2018-09-03,5.0,100% Recomendado,"Un scape room diferente con varios elementos que os sorprenderán gratamente.Esperando desde ya la 2 parte, mil gracias por esta experiencia :D",4 aportes,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,124c_sarg,2018-09-07,2018-09-03,5.0,Un maridaje lúdico muy interesante,"Se trata de una sala sin pretensiones, con unas pruebas artesanales trabajadas. No hay complejos montajes, pero hay numerosas pruebas tematizadas que fluyen para no quedarse parados. Todos los jugadores (fuimos 5) tienen algo que hacer, y algo pensado para cada personaje. El disfraz es sencillo y se pone en un momento. En 5 minutos te has metido en el rollito que tiene la sala.","Provincia de Alicante, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,Manumiko33,2018-09-05,2018-09-03,5.0,Divertidísimo escape room,"Ha sido una muy buena experiencia, muy divertido y un ambiente excelente. Muy recomendable para todas las personas que quieran vivir una aventura así!!","Elche, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,josexianm,2018-09-04,2018-09-03,5.0,Una escape diferente. Una salida a 3 segundos,Buscamos una escape cercana y probamos con esta. Acierto! Al haber hecho escapes anteriormente se agradece que aun te sorprendan. La propuesta es muy buena. Tal vez trabajaria el modo de dar las pistas. Pruebas no muy rebuscadas y la idea de repartir las tareas por roles es una buena . Trabajo artesanal bueno. Mil gracias. Disfrutaremos en un futuro con vuestra siguiente escape! Un abrazo,5 aportes,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,144raquelg,2018-09-04,2018-09-03,5.0,¡Una tarde diferente!,Es un scape room diferente y muy entretenido. La sala está llena de detalles y mola mucho ir disfrazado. ¡Muy original!,1 aporte,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,paulagN6685MR,2018-08-22,2018-08-03,5.0,Un escape diferente!,"Nos ha encantado este escape, era la primera vez que hacíamos un escape de rol y es una pasada, te metes dentro de la historia y tiene un millón de detalles que hace que te lo pases en grande, además van a hacer una segunda parte, estamos deseando volver!!",1 aporte,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,gatomantesescapers,2018-08-21,2018-05-03,5.0,Una experiencia increíble,Si os gusta el rol y las escape rooms. Esta es vuestra sala. Divertida y genial para hacerla con un grupo de amigos. Recomendada 100%,"Elche, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,D7866RFlucasf,2018-08-14,2018-08-03,5.0,Scaperoom con 🐓,"Super original!! Es una sala muy diferente y llena de detalles. Y sin duda todos los elementos, decorado y vestuario le dan un punto super especial. Sobretodo la estatua!!",1 aporte,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,datem2018,2018-08-14,2018-08-03,5.0,Una experiencia a repetir,"Una scape room muy entretenida. El toque rolero de las diferentes clases es un puntazo. Por otro lado, los game masters super atentos y super simpáticos.",1 aporte,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,197adrianv,2018-08-14,2018-08-03,5.0,Una experiencia única ,Es una experiencia única y especial. Con la mezcla de rol en vivo y escape room se consigue una partida divertida y única. Los game masters son atentos. Esperamos repetir.,1 aporte,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,P6863PEcarlosc,2018-08-13,2018-08-03,5.0,Escape y más!,Una sala de escape divertida y muy original!! Y con unos Game Másters muy majos. Disfrutamos mucho la Sala y disfrutamos aún más conversando con ellos. Muy recomendable. Esperamos con ganas continuar la historia que proponen!!,2 aportes,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,nhrps,2018-08-07,2018-08-03,5.0,Viaje a la Edad Media,"Buscando algo novedoso, vi este juego de escape room. Apenas apreciable en los buscadores, pero con buena crítica. Investigué en su página y me cautivó la historia, que parecía diferente a todas las escapes que ya he hecho. No dudé en reservar, pese a que fuese de lo más desconocido en Elche.
No me arrepiento de haberlo hecho. Hay narrativa, hay trama, hay juego individual dentro de una misma habitación, codo a codo con tus compañeros.
De las mejores estéticas que he visto, de verdad te sumerges en la historia. Te han colocado tras una puerta en siglos atrás.
Tenemos muchas ganas de hacer la siguiente sala, donde hay mucha más interacción con personajes.
La recomiendo al 100%.","Orihuela, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,rubenss694,2018-08-05,2018-08-03,5.0,Recomendable 100%,"Primera sala de rol y espectacular, el tiempo se pasa volando dentro, pruebas diferentes a lo habitual. Un 10/10, esperando para la próxima.",5 aportes,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,402cliffb,2018-08-05,2018-08-03,5.0,Roleo del Bueno,"Este escape te sumerge dentro de una taberna medieval y está lograda al 100%, hemos salido alucinados y repetiremos fijo.",3 aportes,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,carlos_teleco,2018-07-24,2018-07-03,5.0,Única,"Es una sala única, nosotros hemos jugado más de treinta y nunca habíamos encontrado algo así. Desde el primer momento te sumerge en la historia, te llama a jugarla. Todos los jugadores quedan totalmente integrados y con ganas de desempeñar su papel, es motivadora y cautivadora, y todo tiene su lógica y su por qué. Muy recomendable.","Petrer, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,juanrG4044ZX,2018-07-23,2018-07-03,5.0,Repetiremos,"Juego de escape, mezclado con algo de rol, en el que se disfruta muchísimo. Un tipo de habitación diferente. Con ganas de más! Espectacular trato de los game masters...",2 aportes,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,74linab,2018-07-11,2018-07-03,5.0,Sala de escape muy original y divertida,"Sala muy original y muy bien ambientada, los games masters majísimos. Con muchas ganas de hacer la siguiente sala. :)","Elche, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,jhonl996,2018-07-11,2018-07-03,5.0,Un sitio perfecto donde meterse en la piel de aventureros y un escape room de fabula,"Es un escape room único, te hace meterte en un mundo de magia y de acertijos, ideal para aquellos que nos gusta la fantasía medieval.",1 aporte,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,robbertarce,2018-07-09,2018-07-03,5.0,Sala de escape muy original en Elche,"Disfrutamos mucho de nuestra visita a la majísima pareja de Escape Rol.

Hemos hecho muchas salas y siempre nos gusta recibir un soplo de aire fresco con cosas diferentes. Nos pareció muy bien integrada la temática de los roles y nos encantó la cantidad de logros (incluso algunos ocultos) que se podían conseguir durante la partida, no hay que perder detalle de nada en la habitación!! Geniales referencias al mundo del rol.

Todo un acierto, no os lo perdáis.

Volveremos!

M.Team","Granada, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,natalitalg,2018-07-09,2018-07-03,5.0,Viaje al pasado friki,"Lo hice ayer y la verdad es que aluciné. No solo por esa vuelta al medievo total con los disfraces y la ambientación, si no tambien porque es muy de frikis. Nunca habia estado en un juego de escape rol y ahora tengo ganas de que llegue la segunda parte! Y los game master super agradables.","Elche, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,diegosY1332AV,2018-07-08,2018-07-03,5.0,Excelente juego de escape,"Juego de escape muy divertido, con toques originales y diferentes. Los games Master geniales, detallistas, simpáticos. Una de las mejores que he hecho.",6 aportes,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,lorenaa618,2018-06-24,2018-06-03,5.0,Escape medieval,"Un escape que busca unir a mas gente en los juegos de rol.
Buen ambiente,gente maja que le gusta lo que hace.
No entro en detalles sobre el juego pq perderia la gracia. Pero solo decir que estuvo bien y gracias por el detalle de mi cumple 😉","San Fulgencio, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,696_ngelap,2018-06-11,2018-06-03,5.0,Divertido y diferente,"Decidimos hacer este escape room por su originalidad y sus referencias frikis y sin duda superó todas nuestras expectativas.

La introducción de roles en el juego es todo un acierto. Cada uno tiene un papel importante para resolver los puzzles, lo que asegura la participación de todos los jugadores y lo hace mucho más divertido.

Las referencias épicas aparecen por doquier y el sistema de logros le da más valor a la sala.

El buen rollo que nos transmitieron los game masters desde el primer momento, nos hizo sentir muy cómodos y disfrutar a tope del juego. Se nota el mimo que han puesto en todos los detalles.

¡Sin duda, volveremos para la próxima aventura!","L'Alfas del Pi, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,Eleara,2018-06-10,2018-06-03,5.0,¡Cumple medieval!,"Fuimos a celebrar dos cumples y teníamos mucha curiosidad por este escape. Una idea diferente y original que da mucho juego y puede dar muuuucho más!

¡Un cumple medieval muy original y diferente!

Y los game master, encantadores, sin duda un placer conocerlos. Además son punto de recogida de comida de animales y creo que también recogen otras cosas como juguetes. Esto demuestra que son buena gente y también amantes de los animales.

Nosotros tuvimos una gran celebración de cumple con detallitos incluidos, osea que muy contentos y os animo a que lo probéis y disfrutéis de esta experiencia","Región de Murcia, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,oscarp154,2018-06-10,2018-06-03,5.0,¡Viaje friki al medievo!,"Nos animamos a acudir a este escape debido a la originalidad de asignar roles a los participantes, así como al toque friki del cual algo habíamos escuchado.

El resultado ha sido una tarde divertidisima, unos puzzles muy interesantes y un equipo de masters muy amigable y divertido. Son majísimos :)

Muy recomendable para fans de las salas de escape, y mi recomendación es dejarse llevar por completo y asumir a tope el rol que tenga cada uno ;)","Alicante, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,pako_elda,2018-05-29,2018-05-03,5.0,Muy buen Escape,Una Escape Room muy buena. Me encantó la combinación de Escape y Rol que han hecho sus creadores. Aconsejada 100% para pasar un muy buen rato! 😊,"Elda, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,noemigrjo,2018-04-07,2018-04-03,5.0,Diversión asegurada,Decidí visitar el scape junto con mis amigas y lo cierto es que nos lo pasamos genial investigando y buscando pistas. Lo novedoso que ofrecen es la estética medieval y el añadido del rol de cada personaje. Os lo recomendamos.,"Alcoy, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,289soniac,2018-03-30,2018-03-03,5.0,Un escape genuino y friki!,"He hecho varios escapes en varias ciudades y éste es el más friki de todos. Cada participante entra asumiendo un rol diferente y las pruebas y pistas se adecúan más a cada personaje, está muy bien. Hay pistas de varios niveles que la equilibran estupendamente, el trato es genial y los diplomas a los logros desbloqueados son un plus de risas (las referencias a series y libros también). Lo hemos pasado súper bien, conseguimos salir a tiempo... de la taberna!! Recomendado 100%. ¡Enhorabuena y gracias chic@s!","Elche, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,namitxu,2018-03-28,2018-03-03,5.0,Para ir y repetir,"Experiencia diferente de escape room. Trato excelente. Lo recomiendo 100%.
Buen precio. Es muy entretenido, nos hemos divertido y reído mucho, hay logros para desbloquear que añaden emoción a la experiencia!","Vitoria-Gasteiz, España",38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,770edgarl,2018-03-27,2018-03-03,5.0,Una escape room diferente,"Esta sala mezcla lo mejor de las escape room con elementos de rol en vivo, dando lugar a una experiencia única. Cada personaje aporta algo a la partida, todos son necesarios para avanzar en la aventura. El gran cuidado al detalle y los innumerables guiños y referencias son la guinda del pastel. ¡Y además tienen un sistema de logros!",1 aporte,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,MiguelChocolate,2019-03-31,2019-03-03,5.0,Experiencia Inolvidable,Yo ya había hecho unos 20 escape rooms y este ha sido por mucho el mejor. Super original y combinado con juegos de rol. 10/10,1 contribution,38.26243591308594,-0.7115949988365173,es
Escape Rol - Elche,13866978,atracao-review,Naiara_palomera,2019-03-27,2019-03-03,3.0,Está bien para ir con niños.,Desde mi punto de vista no se desempeñan muchos los papeles de rol que adquieres al principio. Pero aún así es divertido para pasar la tarde.,3 contributions,38.26243591308594,-0.7115949988365173,es
