estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,latitude,longitude
"Hotel Port Elche",630597,hotel-review,Hanna1234566,2019-02-01,2019-02-01,1.0,"No signs","I wanted to visit my friend, who stayed in this hotel, in the lobby. There wasn’t any signs on the doors that dogs are not allowed there. I went in with my dog and then one lady came and said in Spanish that dogs are not allowed. Next time it’s more nice if the hotel worker apologize first and then ask what language the visitor speaks...

And the top was that I was one day (before that situation) also there with my dog and I took coffee in the bar and nobody said to me that dogs are not allowed. Very rude...

You should put the signs that dogs are not allowed in your hotel then visitors know how to make plans with their (furry) friends.",with friends,indef,38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,Maggie162,2019-02-01,2019-01-01,5.0,"Very convenient to Alicante airport.","This was our third visit. It is about five miles from the airport and very easy to find, so good for catching an early morning flight or if you have arrived late at night. It's modern, comfortable and well suited for a one or two night stay. The restaurant serves a reasonable variety of dishes at very good prices. Parking is easy, mostly on the street immediately outside the hotel or there is an underground car park (12euros a night). The hotel is located in quite an interesting area of 'outlet' stores, if that's your thing and it's on the bus route to Elche.",indef,"Bangor, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,KathR713,2018-11-01,2018-11-01,5.0,"Fabulous ","Fabulous modern hotel. We only stayed one night before using Alicante airport (7 mins away) but cannot think if one bad thing about it. Free toiletries, comfortable beds, great flat screen tv, great breakfast. Wished we were staying longer.",with friends,"Goole, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,diasperth35,2018-11-01,2018-10-01,4.0,"Nice hotel","Stayed overnight with a tour group travelling around Spain and Portugal. It's a modern hotel and has a courtyard in the middle. Room and bathroom were nice and clean, and bed was comfortable. Breakfast buffet had limited choices. Located in an isolated place and it would be difficult to stay in this hotel if you don't have your own transportation.",as a couple,"Perth, Australia",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,ViviB226,2018-09-01,2018-09-01,3.0,"Nice hotel, terrible food ","Great location, pool, rooms, nice beds, easy parking, but really horrible food. The dinner was almost uneatable!! Would have been top score if they changed the food/chef. Will book another hotel next week",with family,indef,38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,FarAway687648,2018-09-01,2018-09-01,3.0,"Ryanair booked us in","We arrived herr after our flight was cancelled.. have to say the hotel is lovely and has a lovely pool but I don't understand what it's doing there .. a 4 start hotel in the middle of a industrial estate and the US nothing around.. our stay was nice we enjoyed the pool but the 2 day they started to drill out the tiles outside and our room was right on top so that was it for the relaxing time as between planes and drilling when u were outside u couldn't hear yourself",as a couple,indef,38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,bttn2016,2018-09-01,2018-09-01,1.0,"Turned away on arrival in spite of having a valid booking","Left a good review after my last stay but this experience has left a bitter taste in the mouth. Arrived at 22:00 and told that they had a special event on and my booking was moved to a different hotel. I'm on a business trip and the new hotel is an hour out of my way in the morning and will cost extra in taxis. No opportunity was given to cancel the booking and find a more convenient hotel. My advice is to avoid this hotel at all costs.",indef,"King's Lynn, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,R8348OFclairel,2018-08-01,2018-08-01,4.0,"Very near Alicante airport","Was booked into this hotel after Ryanair cancelled our flight.
Arrived tired and hot.
Enrique welcomed us and told us all the usual information in a kind, welcoming manner.

Definitely a stop off type of place as it was in the middle of a (clean) industrial park.

Hotel was spotless.
Evening meal was very basic with the bonus of a large glass of red wine.

All channels in Spanish (not complaining just an observation as we are in Spain)

Bed was SO comfortable - slept for 10 hours

Breakfast was fabulous.
We knew we had a 12 hour journey ahead of us so we ate like little piglets
Vast choice:
All types of
coffee, tea, hot choc, juices, milk, water
Fruit
Pastries
Cereal
Jams
Bread/toast
Hot breakfast

The pool was adequate, looked clean, with good quality sunbeds and artificial grass.

There is a payable mini bar and various vending machines in the hotel.

Thank you for putting us up after Ryanair cancelled our flight.",as a couple,"Leicester, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,odonovansteve,2018-08-01,2018-08-01,5.0,"Stop over","What can I say. Arrived over an hour later than scheduled due to flight delay. No problems checking in family of 11, even after arriving after midnight.
Good breakfast, staff really friendly and helpful would certainly stay again. Excellent value for money thank you.",with family,"Newport, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,richardaT1150IH,2018-08-01,2018-07-01,4.0,"Great Hotel","I stayed overnight at Hotel Port Elche 2 weeks ago together with my daughters (ages 11 and 13), my elderly parents and my nephew (age 12). We booked the hotel as we arrived at Alicante Airport late in the evening and wanted somewhere decent to stay near the airport before travelling to our holiday destination. We were not disappointed. The hotel is modern and well appointed, the rooms spacious and clean, and the breakfast (only €6!) was excellent. I think that the reviews on here that are non-complimentary about the hotel location (on an upmarket retail/industrial park about 5/10 minutes taxi ride from Alicante Airport) are missing the point that this is essentially an airport hotel, not a hoiday destination. It is great value for the quality of the hotel, and we could find no fault with it at all. My only small gripe is that the airport taxis are fairly expensive (€15-17 one way to the hotel from the airport), but this is not the hotel's responsibility. I would not hesitate to stay at Hotel Port Elche in future.",with family,"London, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,U2366LSjuliew,2018-07-01,2018-07-01,3.0,"Stayed here not by choice ","Stayed here on 29th July due to our flight being cancelled by Ryan Air. Ryan Air sorted the booking so we had no choice in the matter.

Enrique on reception was helpful. Told us where the public bus would pick us up in morning to take us to Alicante airport which is roughly a 10 min journey and takes you right outside airport departures.

Hotel reminds me of a holiday inn and had 4 stars on sign outside. Rooms slightly dated. Beds comfy and had tv in room but no English channels. Toiletries in bathroom and hair dryer.

As we were there due to a cancelled Ryan Air flight the menu was a set menu and not very appetising albeit edible but starter wasn’t our choice.

You either ate the meal or went hungry. No choice for kids either. Although staff did in the end after parents shouted brought out chicken nuggets. I guess the hotel was working on a budget set by Ryan Air for per person so had their hands tied. If you were a paying guest the menu was better. You could tell staff weren’t impressed with the Ryan Air customers but the customers weren’t impressed by the menu choice . A bit of animosity shall we say

Lovely little pool outside but hotel in the middle of an industrial estate so good for being closer to airport but no shops or places to eat close by. You’re stranded.",with family,"Mold, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,leyland15,2018-07-01,2018-07-01,1.0,"Disgrace!","Stayed here on Sunday 29th due to Ryanair cancelling our flight! Well what can I say, the rooms were ok but definately not four star, no tea or coffee making facilities. We were given an evening meal if you can call it that! Scrambled egg with mushrooms and prawns mixed all together , then cold pork and chips followed by 3 profiteroles for pudding. The menu said pork and potatoes, and when asked about this the waiter just shrugged his shoulders, when asked for a drink they said no! Just water! Though it was clearly on menu we could have 1 small wine, 1 beer or 1 soft drink each! Clearly Ryanair are paying for goods that this hotel is certainly not delivering to their customers! Oh and we also had the sour faced waitress who banged and crashed our plates on the table and wasn’t interested in serving any of us!! Charming staff!!! Not! Wouldn’t stay here again if it was the only place to stay! Rubbish!!!",indef,"Chorley, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,991cathm,2018-07-01,2018-07-01,5.0,"2 night stay","Just spent 2 nights at this hotel. A break from driving to Marbella. Had a brilliant time. I can not find fault with anything. The location, staff, rooms, food and pool all outstanding. Would recommend and stay again.",with family,"Cross Gates, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,ianmchugh65,2018-06-01,2018-06-01,2.0,"Thanks sleezy jet","Stayed here on Monday 25/6/18 till Thursday 28/6/18 due to easy jet cancelling our flight on Sunday 1 hour before take off ? classy company.Anyway they booked us in here hotel is very clean beds are comfortable staff mostly friendly but a couple need a good talking too the wee guy at reception who could not wait to tell us we were bed and breakfast when in fact we were full board so on Monday we had no breakfast no lunch and no dinner cheers ya clown.The restaurant is in my opinion very poor breakfast is rotten if you like everything cold it’s for you cold scrambled eggs cold bacon if that’s what it was sausage that is in fact a big hot dog chopped up couldn’t even have a glass of orange juice as on that morning no glasses ,the 12 Euro lunch and dinner menu yes it’s the exact same both sittings is shocking my wife ended up with a plate of chips twice yum my grandson didn’t even go in once as well he knew it was all garbage very poor for an alleged 4 star establishment now there is a member of staff in the restaurant soria or something like that well she’s the entertainment banging plates down glaring at customers a four faced girl who want to work somewhere else like a prison the management need to have a word with this rude and horrible individual. Would I stay again NO don’t even have a vending machine for nightime if your thirsty no pool table one hard bench out front to sit on pathetic.One group of employees who deserves praise are the cleaners who keep your room absolutely spotless well done them .A big thanks to easy jet for ruining my holiday anyway cheers",with family,"Glasgow, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,eanna08,2018-06-01,2018-06-01,5.0,"Great value, modern, spacious & clean","Nice modern clean spacious bedroom and building. Friendly staff were happy to speak English. Great value for money overall and located close to the airport, perfect for dropping back our rental car early! Swimming pool under construction. Location is a bit off beaten track but not bad once you have a car, if it was in the city it would cost 3x the price I’d imagine !",with family,"Mohill, Ireland",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,JGM64,2018-06-01,2018-06-01,3.0,"Great hotel- bring back the old restaurant","I've been staying here for 6 years. Obviously as a Holiday inn until last year

Rooms are fine- pillows need replaced- bar and bar staff great- great receptionist- although there is a Manager who needs to understand customer service.

The Restauant - ONIX- was brilliant in the past, but last week's set price dinner was among the worst meals I have EVER eaten!! Explain that.

The price was silly- €12- but given its previous track record we reckoned it would be eatable. We didn't expect premium- but eatable yes.

Service was dreadful- pre plated dried up food flung in front of you- it was like a workers cafe not an hotel restaurant - never mind a 4 Star Hotel restaurant.

Starters were Ok- but only OK- however the main course fish , potatoes and peas were disgusting. If I had received it at a LITTLE CHEF!!!! It would have been returned- however I was a guest at dinner so wouldn't complain.

Cold, dried up, unappetizing - dreadful

Desert was little better - synthetic defrosted rubbish

What a shame

I will stay in the hotel again but unless there is a massive change I will NEVER eat in ONIX",on business,"Melton Mowbray, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,894encarnam,2018-05-01,2018-05-01,5.0,"Great hotel","Great staff and spacious rooms, very comfy and clean, also great breakfast, only thing i missed the bus to airport because the night receptionist gave me the wrong timetable for bus time, breakfast should be a bit earlier i think as some people have really early flights, day receptionist was very kind and helpful",indef,"Limerick, Ireland",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,Duskman554,2018-05-01,2018-05-01,4.0,"Very nice and modern ","We stayed at the hotel Elche and I have to say we were impressed. The hotel is very modern with nice rooms and bathrooms. The restaurant was doing as special offer which was excellent value and very nice food. The price of a beer was 2-2.5 euros which is great. Staff a very friendly and it’s very clean.",as a couple,"Eastbourne, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,LarryJ917,2018-02-01,2018-02-01,2.0,"Not a Holiday Inn","This isn't a Holiday Inn, although they didn't tell me when I booked my room on the IHG (Holiday Inn) website. I notice that it's also listed as a Holiday Inn on Agoda and Trip Advisor. The big sign out front still says Holiday Inn, as do some things inside. When I tried to check in, though, the woman at the front desk told me she had no booking for me. At issue here beyond the fact that I showed up at midnight with a reservation confirmed by email from IHG is the collection of points from IHG for future free nights.
The woman at the front desk finally found my booking and I got my room. IHG, however, tried to tell me I didn't qualify for points for the stay. After considerable wrangling, they finally gave me points and a qualifying night, but I didn't appreciate having to email, beg, and argue about these benefits.
The hotel seems to have been removed from the IHG website, which is laudable, I guess, although it was more than a month after the company and property were no longer affiliated.
Incompetence? Duplicity? I don't know, and don't really care.
The hotel itself? It's located in an industrial park and isn't great but isn't bad, except for the fact that it's a 15-euro taxi ride from the airport. The whole experience left me annoyed.",indef,"Dnipro, Ukraine",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,Stay729477,2017-12-01,2017-12-01,4.0,"Last minute booking, very happy ","Our flight was cancelled last minute so we managed to book a room here. 5 min journey from the airport in a taxi which was pricey at €15. Hotel was clean and we enjoyed our 3 course meal for only €12. Receptionist very helpful with printing our boarding passes, booking us a taxi and giving us toothpaste as ours had ran out. Definitely recommend if you have an early flight and want to be close to the airport",as a couple,indef,38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,j0lleyd,2017-11-01,2017-11-01,3.0,"Clean hotel but in middle of nowhere with nothing near except a garage","Stayed here whilst working away as the hotel we usually stay in was full. You get what you expect from a holiday inn, was clean and tidy, food was OK but not great it has to be said. This hotel is in the middle of an Industrial estate with absolutely nothing near it except a garage. Its ok if you are working at one of the businesses nearby but would not opt to stay hee again. A week was enough.",on business,"Liverpool, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,Housleys,2017-11-01,2017-11-01,1.0,"BE AWARE - No longer a Holiday Inn from 11/01/2018! ","We have used this hotel a few times over the years after arriving late into Alicante. It's great for an overnight before driving onward the following day.

I booked a couple of rooms for next August as our flight arrives at 23:30. I used my IHG reward points for a reward night and booked another room that I would pay for. This evening I received an email to say as of 11th January 2018 this hotel will no longer be a Holiday Inn and my bookings are cancelled. I now have to find alternative accommodation which, as you can imagine during school holidays is incredibly expensive! The only other Holiday Inn in the vicinity - playa de san juan does not now have any reward nights but did at the time of booking Elche some months ago.

What annoys me more is that you can still book both on the app and the Holiday Inn website and there is no mention of the change of ownership or that your booking will be cancelled.

The same thing happened to the Alicante Holiday Inn Express on the seafront that we used in the past - it became a B&B hotel. Come on IHG, what is going on in Alicante?",indef,"West Kirby, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,margaretp635,2017-10-01,2017-10-01,4.0,"Traveling ","This place is a good stop as it not to close to the city centre and not to far from the air port if you need it
there is an nice restaurant in the hotel and the breakfast was quite nice as well
We where driving so we could go in and out of the city as we pleased and driving in the city itself was easy",as a couple,"Melbourne, Australia",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,HullPhil,2017-10-01,2017-10-01,3.0,"Clean hotel but middle of nowhere","I stayed here for one night prior to a flight from airport. It really is in the middle of nowhere and the 10 min journey to airport is expensive at 15 euro since both coming and returning a 4.85 addition was added to fare, goodness knows what for.

The guy on reception was not very welcoming and seemed to spend most of his shift chatting to the person on the bar.

Rooms are large and clean and also quiet.

Restaurant has odd opening hours and only opens at 8pm for dinner, which is not great.

Check out was efficient and the receptionist spoke good English.

Overall, a good hotel in the middle of nowhere and I probably would not return.",solo,"Geneva, Switzerland",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,sean-ellis-gee1234,2017-10-01,2017-10-01,2.0,"Back of behond.......Tourists Avoid 👎   ","Stayed here for few nights prior to leaving Alicante so to be near airport and also to explore this area around Elche.
Lets start with the positives. If you have a car and are on business then this hotel will be ideal. The breakfast is plentiful, fresh and with a good choice. The rooms are cleaned well and you will get a lovely nights sleep. The room rates are reasonable.
Things slightly different if your a tourist. Yes the airport is 10 minutes away by taxi approx 15 euro but thats were it ends. The staff at this hotel are not very accommodating, not very welcoming, their English is awful considering they are on reception. The IHG loyalty programme is pointless, its all very well displaying promotional material about the scheme but you need to feel valued and appreciated when you are a member but sadly here you won't be valued as a IHG Member. I have Platinum Status but I could easily have had no status its a fruitless task even mentioning it to them.
They have bikes outside but all were broken when I asked to use them. They only serve Pizza and Basic Sandwiches in Bar area before 8.pm that's it.
The Resturant does not open till 8.pm. Their is a bus that should stop outside hotel every hour but its sporadic so don't rely on it
The hotel is in the middle of a Business Park and its isolated and depressing. Their is no where to walk nothing to see....if you dont have a car its awful as no shops, no eateries, no atmosphere nothing..... The train station is miles away in Elche so need a taxi to get to it aporox 20 euro. If you want to go to Elche itself on taxi its approx 28 euro each way. The place is dire it really is and its not even worth staying for one night its so bad without your own transport. If on the otherhand you dont mind paying out 60 odd euro return in taxi to Elche or waiting hours on end for the mystery bus to airport then suit yourself
I can categorically state I will never return to this hotel again. Shame really just needs to have other stuff in area as this is the only hotel and its like a ghost town come after dark.",with friends,"London, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,Survivory,2017-09-01,2017-09-01,3.0,"Nice hotel in a strange location","Choose the hotel for the proximity to the airport in Alicante. For that purpose it was perfect. Easy to access by car, 24 hour reception, nice rooms, good price. If you are not coming late or leaving early to or from the airport I don't really see why you would stay here. That is if you are a tourist. There is nothing going on in the area. If you are in the area to explain the region by car, the price is probably attractive, but don't expect anything extraordinary in the evening. One restaurant at the hotel other than that nothing.",on business,"Luxembourg City, Luxembourg",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,seen99countries,2017-09-01,2017-09-01,3.0,"Nice hotel in a middle of nowhere","Great hotel for one night stay on the road. Stayed here few times and I can recommend easily. Good value. Car needed. Not a beach destination. Close to airport, but not shuttle. Parking in garage only 4 Euros per night. Easy access to Elche and Alicante. About 5 km from the Alicante Airport.",indef,"Helsinki, Finland",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,empireofshadows,2017-09-01,2016-10-01,4.0,"Bien","The hotel is very convenient if you arrive at late night to Alicante's Airport. The rooms are clean and the buffet breakfast is nice. The decor is modern and consistent with the standards of most Holiday Inns, nothing spectacular but correct and practical. It would work great for people who needs to visit Elche's factories as it's in the middle of an industrial estate. Friendly staff",as a couple,"Glasgow, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,276paulr,2017-08-01,2017-08-01,4.0,"Holiday visit","I booked two rooms for ten days during a recent holiday to Elche. The hotel was easy to find and is located in an industrial park outside Elche. There is ample free street parking around the hotel. I would say a car is essential if staying here. Roughly ten miles to the nearest beach. We are Spire Ambassadors in the IHG reward scheme and had booked both rooms on reward points. The check in was smooth with no language issues , we only speak English but we were not offered the usual drinks or points voucher we got on our last stay. However the rooms were adjacent as requested and the hotel was clean and comfortable. There was ain't bar in the room but no tea making facilities which is common in Spain, though the bar did a good cup of coffee for €1.80. We didn't try the food this time as we prefer eating out. The hotel bar was well stocked and again the servers were efficient, friendly and good at their job. We did use the sauna but this was only switched on by request. The hotel is quite industrial in appearance on the inside which I like and would happily go back to this area and stay here again.",with family,"Milton Keynes, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,Steph84958,2017-08-01,2017-08-01,4.0,"Depends what you are looking for","Me and my friend where only staying here as we needed something nearby to airport for our flight the following day. Hotel is of great standard! A lot nicer than usual holiday inn's. Lovely, clean and modern. Reception staff were very friendly. It is in the middle of nowhere with nothing round about so wouldn't recommend if you are looking to go out here. Menu for food was rare. Beds and pillows where the comfiest ever!!",with friends,"Glasgow, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,eb21x,2017-08-01,2017-07-01,2.0,"Not our usual holiday inn experience","My fiancé and I travel around often and stay in various hotels, staying in a number of UK Holiday Inn hotels, and unfortunately this one wasn't our usual holiday inn experience.
We booked to stay at the Holiday Inn, Elche, as we had a morning flight back home from Alicante airport. The staff on reception we couldnt fault, they were very helpful and very knowledgable, but the rest of our stay was a different story.
Unfortunately, we couldn't eat at the restaurant for dinner because I was allergic to a majority of the dishes, which of course wasn't the hotels fault- but I'm just explaining my experience. Perhaps a variety of different foods in the hotels restaurant would be helpful to customers? So we decided to go to the bar, as there was food I could eat there. The hotel was not busy in the slightest, with only 2 other people sitting around the sofas in the bar area. My partner and I waited at the bar just over 20 minutes before we saw somebody round the side of the bar and asked if they could serve us. We could have understood if the hotel was busy, but at the time we were there, which was about half an hour before the kitchen closed, it was almost empty. After purchasing from the bar, we went up to our room, where we had 2 single beds that had been pushed together, the most uncomfortable strange-shaped pillows, and a interconnecting door leading the room next door to us, which people were staying in who we did not know. Of course the door was locked, but we felt uncomfortable when the door was tried a few times. We could barely sleep all night. After our experience we couldn't wait to just get home.
Apart from the staff at reception, the only other thing we were pleased about was how close the hotel was from the airport, making the transfer to the airport very accessible and easy.
Unfortunately, we will most likely not stay at the Holiday Inn, Elche, again. Which is a shame as it was very local to the airport.",as a couple,"Essex, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,aik75,2017-08-01,2017-08-01,5.0,"Excellent","We spent 6 nights visiting beaches and places around. The hotel has been a wonderful choice: the price very convenient considering we were in high season, all services excellent, the hotel very new, modern and stylish, with a nice gym and sauna area, the room super comfortable, clean and spacious, the breakfast buffet wide, fresh and tasty. The hotel is based in a logistic area, so away from crowd and confusion of towns around especially in summer season: ideal then for people travelling by car like we were, with plenty of free parking around in the night, just close to alicante airport and to the highway connection to beaches and all directions. Btw if you are a runner, there are plenty of pedestrian routes for KMs around to train.",indef,"Luxembourg City, Luxembourg",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,bennetts63,2017-08-01,2017-08-01,2.0,"Don't waste your money having breakfast","I booked this hotel as I had to be at the airport early. I should of asked first as to what time breakfast started midweek ( I would expect airport hotel to start before 7am) .

I paid the rate for bed and breakfast but was unable to get a hot drink or a cold drink before we left.
Hotels at the airport should not charge for breakfast if you are on a early flight. They could offer a breakfast on the go bag that you can pick up on your way out
The room was nice enough bathroom okay . The other disappointment was that as a international company they only offer TV in Spanish or German NOT one English channel. As I spend as least 10 visits to Holiday Inn UK I felt very let down.
The last and important issue was that when we arrived the reseptionist totally ignored us and then picked up the phone and kept us waiting for a good 53 in.",as a couple,"aberdeen",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,ajb1997,2017-07-01,2017-07-01,3.0,"Stop off before morning flight ","We booked a room at the Holiday Inn fairly last minute as we had a flight the next morning from Alicante Airport. We found it easy to get parked. We did book a double room, however, we were put into a disabled access room. If I am completely honest, we didn't get any sleep, the pillows were a very unusual shape and were very uncomfortable. Another few things I need to mention, it took just over 20 minutes to get served a coffee at the bar when there were no other guests around. Also, the restaurant on site has a very limited menu and doesn't cater to every guests taste. Apart from that, staying here made it very easy to get to the airport the next morning. I wouldn't make any special effort to return here based on our experience. Although, staff were friendly enough.",as a couple,"Northamptonshire, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,TomH911,2017-07-01,2017-07-01,5.0,"Airport stopover","We booked this hotel because it was close to the airport. We dropped the car off the night before since we had an early flight. The hotel ordered a cab for us when we checked in and it was there right on time. Very modern hotel, rooms are nice, restuarant opens at 8 o'clock and have a 'menu' special (3 course meal), very reasonable and very good. Nothing much else around this property but works well for a hotel stopover.",as a couple,"Hamilton, Canada",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,Cariadbri,2017-07-01,2017-07-01,3.0,"Disappointed","Stayed here 3July, 2 rooms at 95 euros each. Rooms clean, reasonably comfortable but no tea and coffee facilities, never been to a Holiday Inn without this facility before and having to leave at approx 7am without my morning cuppa was disappointing.

Staff were all very pleasant.

Had a meal in the restaurant, the T bone steak was huge but tough and a strange mix on the plate with whole green peppers, courgettes and sliced potatoes that did really taste of anything.

The rack of lamb was lovely.

The hotel was nice but the missing tea and coffee made it disappointingly.",with family,"Cardiff, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,Raphael_World_Hopper,2017-07-01,2017-07-01,4.0,"Excellent value for the money","Clean and comfortable hotel with cheap decent food at the restaurant.
Not expensive at all for what it offers. Nice interior decoration. At the heart of Elche very modern Industrial park.
Too bad the fitness room has un properly maintained equipments.",indef,"Monistrol-sur-Loire, France",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,goodindiansearch,2017-06-01,2017-06-01,3.0,"Modern hotel situated on industrial estate near airport ","Close to Alicante airport this Holiday inn is clean and modern, situated in an industrial complex there isn't much close by with regards to restaurants or entertainment.
We tried the hotels own on site restaurant which was poor, we ordered the grilled Goat cheese and mushroom salad - the goats cheese on small slices of touched bread was ok but the mushrooms were warm and slimy, the lettuce had a balsamic reduction splashed over it.
The paella, when brought to the table in the pan 8 euros each - minimum 2 people, looked okay but it was quickly whisked away and plopped on 2 cold plates then brought back to the table. It was actually horrible, there was no lemon provided to squeeze over it to balance the overly fishy flavor.
We hardly touched both, then paid and left. Still hungry we went up to the room and ordered room service, it arrived 20 minutes later, mixed sandwich with fries and side salad, the chips were cold, the salad warm and the sandwich sweating with its bread toasted only on 1 side, soggy on the other. The club sandwich was worse, the uncooked streaky fatty bacon that had slithered its way onto the top of the omelette and meager chicken was enough to put anyone off, the same rank chips and salad adorned the side.
The whole tray was left outside the room with a sack the chef message.
The hotel is not bad for a short layover 10 minutes from the airport but take your own food.",as a couple,"Honolulu, Hawaii",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,19Dreamer1963,2017-06-01,2017-05-01,5.0,"Perfect for Alicante airport","We just stayed one night to break up our onward journey. Nice, clean room. Modern hotel, ideal for a short stay. It cost us €15 to go from and to Alicante airport.

The hotel restaurant stays open to 11pm, had we realised this we would have eaten there. The breakfast was just the normal continental style, plenty there to help yourself to.",as a couple,"Norwich, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,Ightham1,2017-06-01,2017-06-01,3.0,"Good base for airport and to explore Elche Palms","Very quiet and easy to check in. The rooms were OK, although, as mentioned previously, the air conditioning was not the strongest. Very friendly and helpful staff. We ate in the restaurant. The menu del dia was very good value at €12. The other dishes were OK. We thought the rice dish was a little salty and our steak came medium rare and not well done, as requested. That said, the quality and quantity of the breakfast was much better. Drive to petrol station for hire car is minutes away and en route to airport.",with family,"Ightham",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,916jarik,2017-05-01,2017-04-01,5.0,"Great service and suberb staff","Location can not be called very attractive, but hotel itself is pretty new, clean and tidy. Still the best asset they do have is their staff. Our flight was cancelled very early hours in the morning with no knowledge of the replacing flight.I made a desperate call to hotel as I knew the place. They arranged us a room wiht late check out and also a taxi ride, as the airport was already pretty deserted that time. Excellent service I must say.",as a couple,indef,38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,Heron11,2017-05-01,2017-05-01,4.0,"Clean and Tidy","Stayed one night as a stop over from the airport.
Taxi cost just over €17 and takes about 10 minutes.
Rooms clean and tidy. Air con wasn't cold/strong enough for me so I found the room to be warm. Can't hear the planes or traffic.
We opted for the continental breakfast and be warned, they are very strict! You are only allowed ONE coffee, ONE piece of toast and ONE glass of squash! I think this should be made clear on the flyer in the bedroom, because we wouldn't have bothered if we had known this.
Lady on reception very helpful and spoke good English.",indef,"Truro, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,332gerryc,2017-04-01,2017-04-01,5.0,"Great overnight stop for Alicante Airport","Located on a business park didn't sound very attractive but as it is only a couple of miles from the airport we booked for the night prior to our return trip to the UK. The hotel was easy to find and has its own parking. Very modern looking but very attractive interior and good sized bedroom with ensuite walk-in shower. A very comfortable night and reasonably priced if you shop around the websites.",as a couple,"Gloucester, United Kingdom",38.29481887817383,-0.6208320260047913
"Hotel Port Elche",630597,hotel-review,KeithM150,2017-04-01,2017-03-01,4.0,"Hotel stay and Dinner","Stayed 3 nights at this hotel one in January 2017 and two in March. Really convenient location for Alicante Airport and close to a petrol station for fuelling a hire car on a full to fill rental basis before returning it to the airport. Friendly staff. Only downside was that the rooms were very hot and the air conditioning appeared to have been turned off. We slept with the window open which resulted in a lot of noise especially in the morning as the hotel is located on an Industrial/Business park.",as a couple,"Nottingham, United Kingdom",38.29481887817383,-0.6208320260047913
