estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,idioma
Pousada Verde Villas,11869293,hotel-review,Janetonetti,2018-05-24,2018-05-24,5.0,"Tranquilidade, sossego, linda paisagem e localização e capricho são os pontos fortes da pousada","Pousada com localização próxima ao centro da cidade, bom atendimento, capricho na decoração, higiene e limpeza, lindos detalhes de decoração e jantar excelente e profissionais na maioria atenciosos.,,",Viajou em casal,"Jundiaí, SP",pt
Pousada Verde Villas,11869293,hotel-review,S5634PEdanielac,2018-04-24,2018-03-24,2.0,Decepçao,"Nao sei nem por onde começar,vamos la.No feriado de Pascoa havíamos feito uma reserva,bem antecipada por sinal,para nossa surpresa ao chegar a pousada fomos informados de que não havia reserva em nosso nome,com toda tranquilidade mostramos nosso numero de reserva,para a pessoa que nos recepcionou. A mesma percebendo a confusão,causada pelos próprios, se alterou e na tentativa de resolver a questão, pois fomos os primeiros a chegar nos convidou a nos retirarmos a uma outra pousada a qual não pretendíamos ficar pois não era o perfil que procurávamos,estávamos em uma motoviagem e não queríamos nos deslocar para realizar refeições no período noturno,porem não podíamos ficar esperando a chegada do outro hospede e criar uma situação ainda mais embaraçosa, e correr o risco de sermos mal atendido caso ambos decidíssemos ficar.Para nossa surpresa pude confirmar que essa não foi a primeira vez que isso ocorreu.Portanto pagamos pelo erro,de uma outra pessoa que não nos deu opção a não ser este outro local. A sorte que fomos recebidos e bem acolhidos por la. Mas fica o alerta quando forem realizar uma reserva. O que era pra ser uma alegria, quase acabou em pesadelo.",Viajou em casal,"Mauá, SP",pt
Pousada Verde Villas,11869293,hotel-review,rafaele736,2018-03-24,2018-03-24,4.0,Boa opção,"Desde o momento que chegamos fomos muito bem atendidos por pessoas agradáveis e simpáticas.
O quarto é bem decorado e todo novo, equipado com ar condicionado bom, cama nova e confortável, banheiro muito bom e SmarTV com Netflix (o que definitivamente é um diferencial!).
Na noite em que nos hospedamos, foi servido no jantar uma moqueca de surubim que atendeu à expectativa.
O café da manhã também é bom, com frutas, pães e ovo mexido feito na hora.
Para quem vai ao Inhotim, certamente é uma boa opção. Para quem vai de Belo Horizonte buscando apenas uma diária em um lugar sossegado, pode não ser a opção ideal pela distância (pouco mais de 1 hora de estrada) e por ser dentro da área urbana de Brumadinho.",Viajou em casal,"Belo Horizonte, MG",pt
Pousada Verde Villas,11869293,hotel-review,Mauro_Barbosa,2018-03-24,2018-02-24,4.0,Bistro e Pousada,"Quando resolvi ir ao Instituto Inhotim estava em dúvida se deveria ficar hospedado em BH ou em Brumadinho. Decidi por Brumadinho e foi uma ótima escolha. Pois a Pousada Verde Villas além de ser próxima ao museu, é uma ótima pousada. Atendimento e limpeza muito bons. Mas o que mais gostei foi pelo fato de ter um ótimo Bistrô em anexo. O Chefe Ângelo realmente é muito bom, e faz questão de ir em cada mesa falar com os clientes, além de fazer uma cortesia com pães portugueses que fez na hora para os clientes. A ambiente é muito aconchegante, sobretudo, porque estava chovendo, e então tive a certeza da boa escolha. A possibilidade de jantar naquele local aconchegante com boa comida e bom vinho, a preços justo, foi um diferencial. A entradinha da pousada meio escondida, esconde a Pousada e Bistrô muito bons em Brumadinho. Estando novamente em Brumadinho retornarei a Verde Villas, com certeza.",Viajou com amigos,"Niterói, RJ",pt
Pousada Verde Villas,11869293,hotel-review,Andrei_Duro,2018-02-24,2018-02-24,5.0,Muito boa!!,"Excelente pousada em Brumadinho e ótima como ponto de apoio para quem vai visitar Inhotim. Quarto super moderno e bem confortável. Banheiro muito bom, internet grátis em toda a pousada. O ponto alto é o Bistrô que funciona no local onde você é atendido pelo chef Ângelo e o garçom Felipe com muita simpatia e cordialidade. Adorei o serviço onde pedi, uma entrada, prato principal e garrafa de vinho. Preços justos. Ganhei uma cortesia do chef- pão português que ele tinha acabado de fazer. O café da manhã é simples. Possui estacionamento.",indef,"Porto Seguro, BA",pt
Pousada Verde Villas,11869293,hotel-review,monicatnf,2018-02-24,2018-02-24,2.0,sucessão de erros,"café da manhã fraco, quarto apertado e mal iluminado, frigobar vazio desligado; depois de 21h ninguem na recepção, TV para assistir precisa de um manual, ninguém para ensinar os 2controles; Agua de chuveiro fraca; longe de tudo, só de carro;
Pontos positivos: secador de cabelos, limpeza, bom ar condicionado.",Viajou com amigos,"Rio de Janeiro, RJ",pt
Pousada Verde Villas,11869293,hotel-review,crisdegani,2018-02-24,2018-01-24,4.0,"A 3km de Inhotim, nova e com ar condicionado excelente","Charmosa, staff super atencioso, tem bistro com otima cozinha e café da manhã, com ovos mexidos feitos na hora, café de qualidade, pães artesanais e pão de queijo (claro! Rs). Quarto super gostoso, bairro residencial. Do lado do parque Inhotim.",Viajou em casal,"São Paulo, SP",pt
Pousada Verde Villas,11869293,hotel-review,marianathaisen,2018-01-24,2017-02-24,4.0,Pousada tranquila,"Fomos pra Inhotim e ficamos apenas 1 dia na pousada. A pousada foi muito aconchegante, qualidade de sono ótimo. O café da manhã estava bem gostoso também. Valeu a pena. Apesar de termos ficado pouco tempo fomos muito bem atendidos.",Viajou em casal,"Rio de Janeiro, RJ",pt
Pousada Verde Villas,11869293,hotel-review,774simone,2018-01-24,2018-01-24,5.0,Excelente!,Pousada super confortável! Chuveiro deli! Limpeza excelente e atendimento atencioso e carinhoso. Café da manhã bom. Vista belíssima. Tem um bistrô com preços razoáveis. O atendimento é lento mas a comida é muito boa.,Viajou com a família,"Rio de Janeiro, RJ",pt
Pousada Verde Villas,11869293,hotel-review,daianadobru,2017-11-24,2017-10-24,5.0,Passeio com a família,"Um ótimo lugar para passar o final de semana com a família, super tranquilo, harmônico, comida excelente com variações, funcionários atenciosos e educados.
Gostei muito da experiência, pretendo voltar em breve.",indef,"Brasília, DF",pt
Pousada Verde Villas,11869293,hotel-review,brenacristhiane8524,2017-11-24,2017-11-24,5.0,Pousada linda e tranquila,"Pousada lindaaaaa, super aconchegante, tranquila e tudo muito organizado. Comida impecável com preços acessíveis. Atendimento excepcional. Ambiente totalmente familiar, fomos muito bem recebidos no bistrô. Recomendo.",Viajou com a família,"Betim, MG",pt
Pousada Verde Villas,11869293,hotel-review,MariaClaraSantos,2017-11-24,2017-10-24,5.0,Excelente!!!,"Super indico! Ótima localização e de fácil acesso. As acomodações são novas e confortáveis, atendimento diferenciado. Tem bistrô, aconchegante, romântico, agradável e comida deliciosa. Uma vista maravilhosa e lugar tranquilo para descansar.",Viajou em casal,"Rio de Janeiro, RJ",pt
Pousada Verde Villas,11869293,hotel-review,477rogerios,2017-10-24,2017-10-24,5.0,Acomodações e atendimento espetaculares,"Atendimento e acomodações impecáveis. Proprietários atenciosos, gentis e caprichosos. Localização perfeita para visita a Inhotim, vista da varanda dos quartos deslumbrantes. Amanhecer no silêncio sendo acordado com o cantido de pássaros. Tudo perfeito",Viajou em casal,indef,pt
Pousada Verde Villas,11869293,hotel-review,pauloj721,2017-10-24,2017-10-24,5.0,Melhor atendimento.,"Vim com minha namorada para conhecer o bistrô. Fomos surpreendimos com um atendimento de altíssima qualidade, um preço muito justo e pratos excelentes (entrada, prato principal e sobremesa). Nao me hospedei mas pretendo futuramente. Conheci as instalaçoes e sao incriveis. Quem procura uma pousada e um excelente restaurante, recomendo. Conheci os donos e são muito educados, estavam a disposiçao para qualquer eventual ocorrido. Estão de parabens.",Viajou em casal,indef,pt
Pousada Verde Villas,11869293,hotel-review,veramoreiraa,2017-10-24,2017-10-24,5.0,Pousada excelente!,"A pousada é super aconchegante, com uma decoração impecável, roupas de camas super confortável, funcionários super atenciosos, café da manhã variado. E além de tudo um super Bistrô recém inaugurado com uma culinária maravilhosa.",indef,"Belo Horizonte, MG",pt
Pousada Verde Villas,11869293,hotel-review,X899JVcamilam,2017-10-24,2017-10-24,5.0,Excelente hospedagem,"Ótima localização, funcionários atenciosos, muito aconchegante e bem decorada, os quartos tem vista para as montanhas e é super agradável. Alem de tudo conta com um Bistrô com uma culinária maravilhosa.",Viajou com amigos,indef,pt
Pousada Verde Villas,11869293,hotel-review,364isabelar,2017-09-24,2017-02-24,5.0,Excelente hospedagem!,"A pousada é nova e bem conservada, os quartos são confortáveis e têm varanda com vista para montanhas com natureza preservada. O banheiro é espaçoso e bem iluminado. O café da manhã é maravilhoso, com pão de queijo quentinho, bolos, pães e biscoitos deliciosos. Apesar de ter muitas escadas, há um acesso externo para pessoas com restrição de mobilidade. O atendimento é muito atencioso e simpático! Um pacotinho com suspiros é oferecido como mimo aos hóspedes!",Viajou com a família,"São Paulo, SP",pt
Pousada Verde Villas,11869293,hotel-review,siminept,2017-09-24,2017-09-24,5.0,Boa experiência ,"Pousada nova, bem decorada, quarto pequeno, mas confortável. Estávamos em 4: um casal e 2 crianças e nos acomodamos bem. Funcionários simpáticos! Foi uma ótima experiência! Boa opção de estadia para quem vai visitar inhotim.",Viajou com a família,"Rio de Janeiro, RJ",pt
Pousada Verde Villas,11869293,hotel-review,167helenar,2017-09-24,2017-08-24,4.0,Muito boa!!,"A pousada tem uma boa localização para se ir a parque, lugar bonito. pessoas muito atenciosas e simpáticas, o estacionamento é um pouco complicado, mas nada que atrapalhe e o café da manhã acho que poderia ter mais opções de pães salgados.",Viajou com a família,"Campo Limpo Paulista, São Paulo, Brazil",pt
Pousada Verde Villas,11869293,hotel-review,L9472QApaulab,2017-08-24,2017-07-24,2.0,Muitas oportunidades para melhorar!,"Estivemos no fim de julho, para visitar Inhotim. Os pontos positivos são a proximidade de Inhotim , o hotel é muito bonitinho e o atendimento é bem simpático. Vejo, porém, muitas coisas que precisam ser melhoradas: o quarto tem bom tamanho para um casal. Com a cama extra do meu filho ficou muito apertado. O chuveiro é muito ruim, daqueles que saem somente uns pingos. Estava muito frio e o ar condicionado não tem a função de aquecimento. O estacionamento é muito ruim, uma ladeira estreita e com degraus, achamos difícil demais manobrar. O café da manhã é limitado ( em quantidade) , não tem o suficiente para todos que se hospedam ( o pãozinho acabou e 3 dos 6 apartamentos ficaram sem essa opção no café da manhã). Acho que tudo isso pode ser resolvido ( exceto o estacionamento...) se os donos tiverem interesse, mas infelizmente durante nossa estadia (2 dias) tivemos esses problemas, que não são compatíveis com o preço alto que pagamos pelas diárias.",indef,indef,pt
Pousada Verde Villas,11869293,hotel-review,777juju,2017-07-24,2017-06-24,1.0,Decepcionante,"Foi feita uma reserva na Pousada
Qdo cheguei c a minha irmã p o checkin nos mandaram p uma outra localização distante mais de dois klms , um lugar deserto em um prédio que nós duas seriamos as únicas hospedes
Não tivemos nenhuma atenção da gerência da pousada
Acabamos não nos hospedando na pousada",Viajou com a família,"São Paulo, SP",pt
Pousada Verde Villas,11869293,hotel-review,angelo56,2017-06-24,2017-06-24,5.0,Otima pousada,Bem localizada otimo preco cafe da manha muito bom wifi bom quarto amplo com otimo banheiro recomendo a todos !! Funcionarios solicitos educados ! Ar condicionado otimo pertissimo de inhotim ( 10 minutos ),Viajou em casal,"Rio de Janeiro, RJ",pt
Pousada Verde Villas,11869293,hotel-review,deia82,2017-06-24,2017-06-24,4.0,Ótimo para visitar Inhotim,"A pousada está pertinho de Inhotim - menos de 4km.
Os quartos tem decoração fofa, são limpos, e o atendimento oferece a cordialidade típica dos mineiros. :) Cama e travesseiros confortáveis, quarto e banheiro de bom tamanha, com varanda com vista bonita das montanhas. O local é bem silencioso - só barulhos da natureza. O jato do chuveiro poderia ser mais forte, mas a temperatura é boa e tem a vantagem ecológica de ser aquecido à luz solar. O lixo do banheiro com tampa automática é um charme. A TV a cabo tem muito mais canais do que se encontra em muitos hotéis, e ainda tem Netflix disponível. <3
Café da manhã sortido e saboroso - ovos mexidos na hora.
A entrada da pousada é discreta, então recomendo atenção para encontrar à noite. E meu GPS ainda tentou me fazer entrar em duas ruas contra-mão - fique atento. As portas dos quartos são de vidro fosco, o que incomoda porque deixa entrar claridade à noite, e a única opção de jantar é lasanha congelada.",Viajou com amigos,SP,pt
Pousada Verde Villas,11869293,hotel-review,305osmarp,2017-05-24,2017-05-24,5.0,Ideal para visitar Inhotim,"Ficamos duas noites na pousada que é nova e tem a estrutura muito boa. O local entre o centro da cidade e próximo da saída para Inhotim, ideal para visitar o instituto. Os funcionários são simpáticos e super solícitos. De fora, a pousada tem apenas o portal na fachada, o que não dá a dimensão da estrutura oferecida. O custo benefício vale muito a pena em relação a outros lugares próximos de Inhotim.",Viajou em casal,indef,pt
Pousada Verde Villas,11869293,hotel-review,analuciadm,2017-05-24,2017-05-24,5.0,Conforto com linda vista,"A Pousada é muito confortável, instalações novas e de bom gosto, suites com varanda para linda vista. Bem próxima de Inhotim, é uma excelente opção para quem visita o parque. Equipe muito simpática. Um bom café da manhã.",indef,"Rio de Janeiro, RJ",pt
Pousada Verde Villas,11869293,hotel-review,Anapaulanunesjf,2017-05-24,2017-05-24,5.0,Opção perfeita!,"Para quem vai conhecer o Instituto Inhotim e procura um local bacana, com bom custo/ benefício, café da manhã bom, e que esteja a poucos km do museu, esta é a pousada. Indico muito. Fiquei não nas suítes comuns com varanda e sim em uma suíte com uma mini cozinha, que tem um preço melhor e me foi oferecido como opção, já que deixei para última hora. Gostei demais. Wi-Fi ok. Não possuem serviço de restaurante, porém tem uma creperia( com infinitas opções) que faz entregas, mediante pedido na recepção, preço muito convidativo.
Dica construtiva: melhorias no chuveiro( fraco e com a fiação derretendo) e cama ( um pouco dura). Um ponto fraco que me incomodou foi a frieza da recepção, acho um ponto muito significativo a recepção prestar no mínimo carisma. Atenção na chegada, a fachada do hotel é um pouco tímida, parecendo ser uma casa normal.",Viajou em casal,"Juiz de Fora, MG",pt
Pousada Verde Villas,11869293,hotel-review,787Luciano,2017-04-24,2017-04-24,4.0,Boa opção para quem visita Inhotim,"Fiz uma reserva 2 meses antes baseado nas avaliações do Trip,e pela proximidade de 4 km até Inhotim.A proposta era um pernoite para seguir para Inhotim.No dia anterior à reserva recebi uma ligação dizendo que não poderiam nos atender pois estavam com problema no ar condicionado.Disse que infelizmente a reserva havia sido feita 2 meses antes e que dispensaria o ar.Deram retorno mais tarde dizendo que o problema era de overbooking ??! Continuei insistindo que não abriria mão da reserva .No final conseguiram resolver esse problema é nos hospedamos.Cafe da manhã básico,6 apartamentos ,quartos básicos novos e limpos .Apesar do transtorno voltaria a me hospedar levando em conta a proximidade com a proposta de visitar Inhotim.E esquecendo o transtorno.",Viajou em casal,"Santo André, SP",pt
Pousada Verde Villas,11869293,hotel-review,priscilab208,2017-04-24,2017-02-24,4.0,"Local comfortável, funcionários adoráveis!!","Fui para Inhotim com minha mãe, ficamos nesta pousada que fica em Brumadinho, muito próximo ao museu de Inhotim. A pousada é nova, organizada, muito confortável e os funcionários de lá são muito atenciosos e solícitos.
Foi uma ótima experiência!",Viajou com a família,"São Paulo, SP",pt
Pousada Verde Villas,11869293,hotel-review,KatiaVieira,2017-03-24,2017-03-24,4.0,Vista para montanha,"Bem receptivos. Ambiente familiar e acolhedor. Café da manhã variation. A Merces, gerente, nao mede esforcos para Orientar e solucionar o que for preciso. Pena que a pousada nao tem infra estrutura para oferecer lanches ou outros ailmentos à noite. Fundos dos apartamentos dao para bela vista da montanha.",Viajou com amigos,"Rio de Janeiro, RJ",pt
Pousada Verde Villas,11869293,hotel-review,lailanogueira,2017-03-24,2017-03-24,5.0,instalações boas e novas,"Fiquei hospedada por uma noite para visitar Inhotim. Na chegada a pousada recebeu nossas bagagens antes do horário do check in e fomos direto para o parque.
No final da tarde retornamos do passeio e realizamos o check in e iniciamos nossa estadia no final da tarde.
A pousada é super nova, banheiro espaçoso e água bem quente, a mobília é bonita, a varanda é funcional e com uma vista muito bacana.
Roupa de cama e banho novas e limpas, além da limpeza do quarto que estava impecável.
o café da manhã contava com frutas, bolos, pão e frios, pão de queijo e bolinho de bacalhau.
A pousada tem estacionamento, sky e o wifi funcionou bem para minha necessidade de uso de redes sociais e verificação de e-mails.
Os funcionários são muito receptivos e preocupados em nos atender.",indef,"Nova Iguaçu, RJ",pt
Pousada Verde Villas,11869293,hotel-review,lilianzila,2017-03-24,2017-03-24,5.0,Aconchegante ,"Café da manhã bem gostoso, quartos limpos, pouco barulho, atendentes super bem humorados e solícitos. Fica próxima do parque Inhotim (12 min de carro). Recomendo a estadia! Quartos com varandas super aconchegantes.",Viajou com amigos,indef,pt
Pousada Verde Villas,11869293,hotel-review,alopes72,2017-01-24,2017-01-24,5.0,Adoramos as instalações e o atendimento,"A pousada é novinha, muito bem montada, cuidado com cada detalhe. Os apartamentos são silenciosos e muito confortáveis.
O atendimento das funcionárias e da proprietária também são ponto alto do lugar. Recomendo a todos, principalmente se forem para o Parque do Inhotim pois tem fácil acesso.",Viajou com a família,"Vancouver, Canadá",pt
Pousada Verde Villas,11869293,hotel-review,Anarosacorrente,2017-01-24,2017-01-24,5.0,Charmosa,"Aconselho a quem for visitar Inhotim, ficar em Brumadinho......... Esta pousada é bem
Charmosa, de fácil acesso.... bem decorado os quartos, com uma vista bonita...... muito bom o café da manhã.... e o staf é bem solicito.",Viajou em casal,Estado de São Paulo,pt
Pousada Verde Villas,11869293,hotel-review,A3752SVcarlosg,2017-01-24,2016-11-24,3.0,Faltam coisas básicas.,Senti falta de uma piscina e área de lazer. Pra quem vai sem ser para visitar o Inhotim é uma péssima opção. A vista é bacana e mais nada! Cachorros de vizinhos latindo o tempo todo. Apesar tudo achei satisfatório.,Viajou com a família,"São Joaquim de Bicas, MG",pt
Pousada Verde Villas,11869293,hotel-review,254fernandav,2017-01-24,2017-01-24,5.0,Pousada linda,"A pousada é linda e está novinha! Recém inaugurada os quartos cheiram a novo! A estrutura do quarto é ótima, tem uma sacada com vista para as montanhas. O banheiro também é muito bom, tudo muito limpo e cheiroso! Fomos muito bem recebidos, todos funcionários muito atenciosos e nos deram várias dicas de onde jantar e sobre Inhotim que iríamos conhecer no dia seguinte. O café da manhã é muito farto! Se for a Brumadinho vale a pena se hospedar nessa pousada!",indef,"Curitiba, PR",pt
Pousada Verde Villas,11869293,hotel-review,Fearless687578,2017-01-24,2017-01-24,4.0,Férias ,"Pousada Boa, novinha, um quarto confortável, ar condicionado, roupa de cama e toalhas de boa qualidade. Funcionários e proprietária bem simpáticos, Vista esplendorosa com verde maravilhoso. Café da manhã qualifico como razoável. Recomendo!",Viajou em casal,indef,pt
Pousada Verde Villas,11869293,hotel-review,Camila-MataBH,2017-01-24,2017-01-24,4.0,Réveillon ,"A pousada é bem nova, aconchegante, tem uma vista de tirar o fôlego. Os donos estão sempre por perto, atenciosos e simpáticos. Acho que só falta ainda opção de lazer, como uma ducha ao ar livre e espreguiçadeiras no lindo deck que construíram, mas como acabaram de abrir, acho que melhorará dia após dia. Recomendo.",Viajou com a família,"Belo Horizonte, MG",pt
Pousada Verde Villas,11869293,hotel-review,marina_poema,2017-01-24,2017-01-24,3.0,Perto do Inhotim ,"A maior vantagem da pousada é ser bem perto de Inhotim. O café da manhã é bom, e o quarto é confortável.
A funcionária Mônica nos atendeu muito bem nessa visita.
Quando vemos as fotos da pousada, parece que é uma chácara, ou um lugar afastado da cidade. Não é. É na área urbana de Brumadinho, por isso tem alguns ruídos como o trem, carros passando e cachorros latindo.
Como abriram recentemente, ainda estão ajustando várias coisas, nosso chuveiro tinha problema no aquecimento e não tem uma regularidade na reposição de consumíveis, como papel higiênico, água, etc.
Os quartos tem porta de vidro, o que permite a entrada de um pouco de luz, e as varandas dos quartos são viradas
para uma área comum, o que diminui a privacidade dos quartos.
Para quem quer apenas ir aí Inhotim, funciona, se busca algo mais, um lugar bem tranquilo, talvez seja melhor as pousadas mais afastadas.",Viajou em casal,"São Paulo, Brasil",pt
Pousada Verde Villas,11869293,hotel-review,MicheleA2065,2016-12-24,2016-12-24,5.0,Experiência muito agradável!,"A pousada é nova, sendo chalés com varanda e vista bucólica. Possuem um tamanho adequado para um casal ou viajante sozinho. Ótimo café da manhã, cama muito confortável, limpeza excelente. Com relação ao atendimento, os funcionários são atenciosos e prestativos. Próximo do centro e para quem deseja visitar o Inhotim, fica apenas 3 km da pousada, um grande diferencial.",Viajou em casal,"São Paulo, SP",pt
Pousada Verde Villas,11869293,hotel-review,egelliot,2018-10-24,2018-10-24,5.0,Lovely small hotel close to Inhotim and a (wonderful) 2 hr drive to Ouro Preto,"Clean, very comfortable, lovely rooms with a small balcony, queen bed, and a very accommodating and friendly staff. Along with a typical (wonderful) Brazilian breakfast - breads, cheeses, ham, eggs, fruits, coffee etc.,- the hotel restaurant is open for dinner and the food/wine was very cosmopolitan and very good. In addition to visiting Inhotim, Ouro Preto is a wonderful 2 hour drive through hills and farm areas from Brumadinho, and the usual on-line mapping apps navigated the drive easily (as well as the drive to/from Belo Horizonte). Inhotim, Ouro Preto, and the drive through the hills from Brumadinho to Ouro Preto were the highlights of our trip to Brazil. This hotel was a lovely place to anchor those visits.",as a couple,"Arlington, Massachusetts",en
Pousada Verde Villas,11869293,hotel-review,gabrielafederighi,2018-04-24,2018-05-24,5.0,Incredible place to stay!,"Pousada Verde Villas is an amazing place to stay in Brumadinho. The hotel is new, well decorated and it is located just 3km away Inhotim. He had an awesome experience!

The hotel offers a great breakfast with a lot of options. Also the staff that works here is extremely kind and welcoming.

The restaurant from the hotel is AMAZING. Besides the decoration that is very charming, chef Angelo cooks incredible dishes that taste really good. All ingredients are fresh and it’s a really pleasant experience.

Highly recommend!",as a couple,"Sao Paulo, SP",en
Pousada Verde Villas,11869293,hotel-review,rsstefanini95,2018-04-24,2018-04-24,5.0,Perfect choice to visit Inhotim,"Surely the best choice for those who are visiting Inhotim.

The hotel is amazing, the staff are helpful and welcoming, the rooms are really good and have a nice view, and the breakfast is good.

The restaurant is amazing (worth a visit even if you aren’t at the hotel), it is the best option to have a dinner in Brumadinho. All the ingredients are fresh and prepared carefully in a way that enhance all the flavours. We had a salad (just cropped when we ordered it), a caldo verde that was amazing and an incredible risotto mineiro (fantastic and with all the flavours from the region).",as a couple,"Rio de Janeiro, RJ",en
Pousada Verde Villas,11869293,hotel-review,403nenal,2017-07-24,2017-07-24,5.0,Perfect in every detail!,"We just left Pousada Verde Villas after a wonderful 4-day stay. A family group of 16, we booked all of the seven rooms in Verde Villas and also reserved the barbecue area for a family reunion attended by 34.

The location is very convenient, only 4 minutes by car to the Inhotim Contemporary Art Institute, a 5,000 acres botanic garden and open air art gallery in Brumadinho, Minas Gerais State, Brazil. We were welcome by Verde Villas team with courtesy coffee and pão de queijo, Brazil's traditional cheese bread.

We left to tour Inhotim and on our back found our rooms freshly clean with comfortable mattresses, nice and soft bed sheets, comforter, soft pillows (two per bed), and a large bathroom. The inn uses solar power to heat water and offers shower amenities, a kettle, cappuccino mix and assorted tea bags. A mini bar with water, soda and beer is also available to guests. Rooms are also equipped with TV and offer free wi-fi that actually works! Guests can enjoy a beautiful view of the hills from the terraced in their rooms.

Breakfast is a highlight. Cheese bread, buns, rolls, cakes, fruit, yogurt, cookies, coffee, milk, freshly-made juice, scrambled eggs and other delicacies are available from 7 to 10 a.m, for no additional cost. There is limited choice of dinner, basically soup and lasagna, but delivery is available from a couple restaurants.

It is worth noting the courtesy and friendliness of Villa Verde's team. The owners, a young couple of entrepreneurs, the manager and receptionist will go to any lengths to help guests. They assisted us with planning tours, finding places to go, ordering medicine delivery from the local pharmacy, and even found us color paper to make sure that our family tree was ready for the reunion barbecue.

In sum, we are tremendously grateful to Jeane, Renato and their team. They made us feel at home and ensured that we all had a wonderful time and five-star service. We will be back!",with family,"Rockville, Maryland",en
Pousada Verde Villas,11869293,hotel-review,Fcugola,2017-05-24,2017-05-24,5.0,Feels like home,"This is a small private hotel, with modern and comfy rooms. They even got Netflix! Super clean and very nice towels.
All staff were so friendly and welcoming.
The view is such a great bonus!
The only downside is that it was a colder day and we didn't get really hot water in the shower. We managed to shower with warm water but no additional complaints since they use solar panels 👍
Would certainly stay here again.",as a couple,"La Jolla, California",en
Pousada Verde Villas,11869293,hotel-review,johngD3114SA,2017-02-24,2017-01-24,5.0,"Helpful staff, always trying hard to please. Great room and breakfast to die for.","We arrived, tired after a long 8 hour trip from Ribeirao Preto to find out that a former employee had messed up our long-held reservation and we were actually booked for the NEXT night! The management apologized profusely, stepped forward and arranged rooms for both couples. The A/C was not working in our room, but an emergency call to the repair guy got it fixed by the time we returned from dinner. All went very smoothly thereafter.

The rooms are new, modern, attractive, and very comfortable. The breakfasts were excellent, with a large variety of fresh fruits and juices, cakes, cheeses, meats, and eggs custom-prepared to your order by a very friendly and accommodating cook. She sad she gets her eggs right around the corner, fresh every day. The cock at this little neighborhood farm woke us up every morning.

After the initial problem with our reservations we all thoroughly enjoyed our 2 day visit. When we come back to Brumadinho, as we hope to, we will certainly stay here again.",indef,"Monroe, Michigan",en
Pousada Villa Arcadia,7085178,hotel-review,18adriannec,2017-10-24,2016-11-24,3.0,Para dormir,"Lugar para dormir com tranquilidade. Na entrada da Cidade, Simples, mas atende bem. Café da manhã com quitutes caseiros. O local é bucólico, com árvores de copas altas. Os proprietários são bem atenciosos e gentis.",Viajou em casal,"Belo Horizonte, MG",pt
Pousada Villa Arcadia,7085178,hotel-review,gisellefb,2017-08-24,2017-08-24,5.0,"Melhor atendimento, impossível!!!","Um lugar lindo, aconchegante, silencioso, limpo e com uma recepção que não tem como ter defeito, Reinaldo nos atendeu como amigos íntimos e nos deixou super à vontade. Café da manhã farto e delicioso!!! Um excelente lugar pra curtir a natureza e descansar!!!! Amamos e com certeza voltaremos!!!

Ps: Nota especial pra agradecer a recepção e companhia de Chop, Negão e Menina!!! ( três vira latas super simpáticos!!!)",Viajou em casal,"Belo Horizonte, MG",pt
Pousada Villa Arcadia,7085178,hotel-review,nathaliawic25,2017-07-24,2017-07-24,5.0,Excelente estadia,"O Reinaldo e sua família são muito simpáticos e nos atenderam muito bem!
A pousada é uma graça e os quartos são super aconchegantes.
O café da manhã é simples, mas excelente! O pão de queijo é uma delícia e comemos pães artesanais de ótima qualidade.
Uma pena termos ficado apenas uma noite. Amamos tudo!",Viajou em casal,indef,pt
Pousada Villa Arcadia,7085178,hotel-review,409andersond,2017-04-24,2017-04-24,5.0,A escolha perfeita!,"Escolhi a Pousada por ter excelentes avaliações, pela proximidade com BH e principais roteiros como Ouro Preto, Inhotim, Casa Branca e Topo Do Mundo. O casal dono da Pousada ( Valéria e Reinaldo) fez de td para q tivéssemos um momento inesquecível. O café da manhã é simples, mas surpreendente, pois são especialistas em pães caseiros. Enfim, nos tornamos clientes e voltaremos! Ideal pra quem quer recarregar as baterias em um fim de semana.",Viajou em casal,indef,pt
Pousada Villa Arcadia,7085178,hotel-review,damys2017,2017-01-24,2017-01-24,5.0,Excelente,"Lugar bonito, simples e aconchegante a escolha perfeita para quem deseja paz, tranquilidade e contato com a natureza a pousada oferece quartos limpos e arrumados, um excelente café da manhã e a característica marcante da simpatia e hospitalidade por parte dos donos é tão impressionante quanto a cachoeira que se localiza perto da pousada, uma ótima opção para quem deseja conhecer um pouco de minas e ainda descansar da rotina pesada do dia a dia.",Viajou com a família,indef,pt
Pousada Villa Arcadia,7085178,hotel-review,LuGonClemente,2017-01-24,2017-01-24,5.0,Excelente pousada !,"A pousada se resume em um cantinho de paz, boas energias, natureza, isso tudo com simplicidade. Boa oportunidade pra resgatar nossa essência ! Localização privilegiada, fácil acesso, região linda e favorável para descanso e sossego!",indef,indef,pt
