estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,idioma
Hotel Muller,2492021,hotel-review,raquelpsi,2017-07-03,2017-07-03,3.0,Bom para curto período de hospedagem,"Hotel antigo e sem elevador. Estacionamento e wi-fi no hotel. Excelente localização. Café da manhã bem gostoso (ponto forte). Quarto limpo, porém muito simples. Banheiro antigo. Colaboradores educados e atenciosos.",Viajou a trabalho,"Belo Horizonte, MG",pt
Hotel Muller,2492021,hotel-review,ragone_guilherme,2017-01-03,2017-01-03,4.0,Ótimo para estadias curtas.,"Nosso objetivo era ficar em hostel, mas como em Mariana não possui estabelecimentos assim, escolhemos esse hotel de última hora pela boa localização, perto do centro histórico, e pelo preço: 130 reais para duas pessoas a diária.
Café da manhã simples mas bom. Único porém é o barulho do estacionamento ao lado e da igreja Universal ao redor. Fora isso, boa experiência no local.",Viajou com amigos,"Juiz de Fora, MG",pt
Hotel Muller,2492021,hotel-review,AnaS3706,2017-01-03,2016-10-03,3.0,Gostei,Hotel muito bom com Wi-fi em todos os corredores. Fomos em um grupo de 46 pessoas. As mulheres do grupo em geral ficaram incomodadas com a presença de trabalhadores da região hospedados no hotel. Esses trabalhadores ficavam conversando sem camisa do lado de fora do quarto até tarde da noite. E quando íamos chamar pessoas do grupo em outros quartos esses mesmos trabalhadores ficavam abrindo suas portas para ver que estava chamando no corredor.,Viajou com amigos,indef,pt
Hotel Muller,2492021,hotel-review,580kellyv,2016-12-03,2016-12-03,1.0,Péssimo custo benefício ,"Banheiro com cheiro de esgoto, lençol velho cheio de bolinhas e internet cai toda hora!!! Quer dizer todo minuto!
Funcionária atenciosa me deu um desconto de R$ 85,00 para R$ 80,00.
Mas na verdade, não vale 50!
Enquanto escrevo estas linhas a internet caiu 3 vezes!",Viajou a trabalho,"Itabira, MG",pt
Hotel Muller,2492021,hotel-review,Ja1000son,2016-08-03,2016-08-03,3.0,Hotel Muller,"Hotel simples no centro de Mariana-MG porém atende bem às expectativas. Melhor preço, café da manhã bem razoável, estacionamento muito amplo, recepção muito simpática seja de dia ou noite. Recomendável especialmente para quem seja viajante.",indef,"Volta Redonda, RJ",pt
Hotel Muller,2492021,hotel-review,cl_udioa188,2016-08-03,2016-07-03,3.0,Simples com um bom custo/benefício,indef,Viajou em casal,"Belo Horizonte, MG",de
Hotel Muller,2492021,hotel-review,dankimura,2016-07-03,2016-07-03,4.0,Custo benefício,"Ótimo custo benefício. Serve café da manhã. Muito bem localizado no Centro de Mariana. Possui internet wifi gratuita - peça a senha quando fizer o check in. Possui também estacionamento gratuito, com entrada pela rua de trás.",Viajou com amigos,"São Paulo, SP",pt
Hotel Muller,2492021,hotel-review,rapha_prado,2016-07-03,2016-07-03,3.0,"Hotel confortável, bom café da manhã","O hotel é bem simples, mas muito confortável, com quarto e banheiros amplos, chuveiro bem quente (meu quarto não era chuveiro elétrico, sei que há quartos com esse tipo, mas fiquei num que dava pra controlar a temperatura da água no registro). O café da manhã é bem gostoso e os funcionários são muito atenciosos.",Viajou a trabalho,Brasil,pt
Hotel Muller,2492021,hotel-review,MarciaFernanda,2016-07-03,2015-08-03,4.0,Satisfatório ,"Ótimo custo benefício. Quarto simples. Atendendo educado. Estacionamento. Café da manhã razoável. É um hotel mais para quem está só de passagem, foi a negócios, não é um hotel bonito e confortável, no estilo pousadas de Mariana, mas para o meu objetivo que era conhecer a cidade e ter uma cama limpa a noite pra dormir e um banheiro para tomar banho, serviu demais! Eu voltaria!",Viajou com a família,"Belo Horizonte, MG",pt
Hotel Muller,2492021,hotel-review,359jackelineg,2016-06-03,2015-07-03,4.0,Bem familiar,"O local é limpo, tem um bom atendimento, grande estacionamento e o café da manhã é simples, porém muito gostoso com boas opções. Não tive problemas com o frigobar, funcionava perfeitamente. O lado, quase anexo, tem um restaurante que serve almoço, pago a parte, mas também muito bom e barato. Localizado num local muito bonito historicamente.",indef,indef,pt
Hotel Muller,2492021,hotel-review,llisboa,2016-05-03,2016-05-03,3.0,Bom!,"Hotel antigo não tem muito conforto e tem aquele aspecto de coisa velha, precisa de um tapa no visual, mas é bem localizado e tem um bom café da manhã, bem variado e bem servido. Vale o custo benefício. A recepcionista da tarde é uma graça e super atenciosa o da noite precisa rever os conceitos.",Viajou com a família,"Belo Horizonte, MG",pt
Hotel Muller,2492021,hotel-review,newtonf2016,2016-01-03,2016-01-03,5.0,Excelente...!!!,"Gostei muito do serviço dos funcionários, que são prestativos e atenciosos, além disso foi fácil reservar e confirmar tudo pelo telefone!
Excelente café da manhã, completo e muito agradável.
É silencioso à noite e bem localizado!
Recomendo!",Viajou em casal,"Belo Horizonte, MG",pt
Hotel Muller,2492021,hotel-review,claudiom916,2015-11-03,2015-11-03,3.0,Simples e bem localizado.,"O Hotel é bastante simples, bem localizado, o quarto não é grande mas suficiente. O café da manhã é bom e completo. O forte e o que mais gostamos foi a localização. Tem estacionamento (atrás ) e Wi-Fi que funciona.",Viajou em casal,"São Paulo, SP",pt
Hotel Muller,2492021,hotel-review,rog_riob641,2015-11-03,2014-12-03,4.0,"Sossego, silencio a noite, para dormir, desde que fora de datas como carnaval, etc...",indef,indef,"Belo Horizonte, MG",de
Hotel Muller,2492021,hotel-review,geizonm,2015-11-03,2015-11-03,3.0,Já foi melhor,É um hotel simples e bom! Vale a pena para quem está de passagem por Mariana. A localização é muito boa e possui estacionamento. O café da manhã é bom e o almoço que eles servem é bem gostoso no restaurante Uai Zé.,indef,indef,pt
Hotel Muller,2492021,hotel-review,870claudios,2015-10-03,2015-10-03,3.0,Simples e Limpo,"O quarto, pelo menos o que fiquei, era muito simples e limpo, mas tinha muitos pernilongos. O Hotel é antigo mas muito bem limpo, nos quartos tem cortinha até que um pouco surrada. O Hotel oferece um bom café da manhã. E o estacionamento alem de gratuito é bem amplo mas é descoberto. Mas acredito que o preço é muito alto pelo pouco que oferece, paguei R$180 por uma diaria.",Viajou com a família,indef,pt
Hotel Muller,2492021,hotel-review,756marcelom,2015-10-03,2015-10-03,3.0,Bom,"Sou representante comercial e sempre fico hospedado aqui, sou bem atendido.
o hotel é limpo e oferece um ótimo café da manhã.
Tem um grande estacionamento e WiFi.
Boa localização em Mariana.
Restaurante do lado e lanches bem perto.",Viajou a trabalho,indef,pt
Hotel Muller,2492021,hotel-review,22brunor,2015-09-03,2015-09-03,3.0,Prova Iron Biker,"Acomodação razoável. Cama ok. O Hotel é velho e está precisando de reformas. Mas é limpo e o café da manhã é muito bom. O estacionamento é gratuito e a localização é ótima. Da para fazer tudo a pé, sem problemas.",Viajou a trabalho,indef,pt
Hotel Muller,2492021,hotel-review,eduardob942,2015-08-03,2015-07-03,4.0,Bom...,"Oferece o básico com qualidade e respeito ao cliente.
Boas instalações, bom café da manhã, tem estacionamento próprio e é próximo ao centro histórico de Mariana, dá para ir a pé.
Atendimento simples e eficiente.",Viajou com a família,"Belo Horizonte, MG",pt
Hotel Muller,2492021,hotel-review,celsoroberto19,2015-07-03,2015-07-03,4.0,Bom hotel,"Um bom hotel, sem muito luxo, mas uma boa opção de estadia na cidade de Mariana/MG. Café da manhã completo, quarto limpo, quartos grandes, bom estacionamento bom atendimento, boa localização e com internet sem fio.",indef,"Rio de Janeiro, RJ",pt
Hotel Muller,2492021,hotel-review,flaviocro,2015-07-03,2015-06-03,3.0,Uma boa opção,"O Hotel Muller é um hotel bom, sem grandes diferenciais, mas uma boa opção de estadia na cidade de Mariana/MG. Café da manhã completo, quarto limpo, atendimento satisfatório, boa localização, estacionamento fácil.",Viajou com amigos,"Belo Horizonte, MG",pt
Hotel Muller,2492021,hotel-review,amandasI5179BI,2015-05-03,2015-05-03,5.0,Única opção.,"Hotel maravilhoso,bem limpinho, bem localizado,o atendimento é excelente,os quartos são excelentes,perto de tudo. Café da manhã ótimo.Estacionamento grátis. A diária condiz com a qualidade do quarto. Uma opção ótima pra quem foi a passeio turístico a Ouro Preto e não encontrou hotel como no meu caso,15 minutinhos de viagem.",Viajou com a família,"Uberaba, MG",pt
Hotel Muller,2492021,hotel-review,jfdemenezes,2014-08-03,2014-08-03,3.0,Bom atendimento,"O hotel Muller está localizado no centro histórico de Mariana. Para quem está a passeio turístico bem como para quem está de passagem para Belo Horizonte, torna-se uma opção agradável. Fácil acesso.

Por estar no centro histórico, sua estrutura e as instalações são muito antigas.
A sala de espera e escadarias foram reformadas.
Nos quartos os banheiros são bem antigos, as TVs também.
É um hotel confortável, bem limpinho.
O café da manhã é simples mas muito gostoso.

Enfim, é a segunda vez que me hospedo aqui.
Eu recomendo, pela hospitalidade, localização, e bom custo-benefício.

Como todo bom mineiro, sua educação e carinho são muito bem recompensados com hospitalidade e respeito. :)",indef,indef,pt
Hotel Muller,2492021,hotel-review,yurimatias,2014-04-03,2014-04-03,3.0,Nossa única opção,"Fomos à Mariana como extensão da viagem a Ouro Preto, era a única opção que tinhamos, haja vista a lotação dessa cidade turística. Acomodações simples, mas que cumprem a sua função. Café da manhã razoável. Localização boa, entre o centro histórico e a estação de maria fumaça, podendo locomover-se à pé por todo canto.",Viajou com a família,"São João Del Rei, MG",pt
Hotel Muller,2492021,hotel-review,593marcelp,2014-03-03,2013-07-03,3.0,Bom custo x benefício,"Hotel simples, instalações antigas e café da manhã também simples, embora gostoso. Mas o atendimento é bom, a localização e ótima e no geral é bem silencioso. Há um restaurante na parte inferior, que pode ser bastante útil.",indef,"Varginha, MG",pt
Hotel Muller,2492021,hotel-review,matheuss208,2014-02-03,2014-02-03,2.0,Não vale o preço da diária,"Hotel muito antigo, com armários cheirando a mofo, banheiro com instalações antigas. O valor da diária deveria ser no máximo a metade do cobrado. Um absurdo pagar o preço para ficar num hotel tão simples. Detalhe que o frigobar do quartos são apenas decorativos, pois ficam desligados assim se precisar de uma água no meio da noite tem que descer e pegar na recepção. Ponto positivo é o amplo estacionamento;",Viajou com amigos,"Nova Lima, MG",pt
Hotel Muller,2492021,hotel-review,VivianeAraujo,2013-12-03,2013-12-03,4.0,Boa relação custo benefício,"O hotel é simples, mas cumpre todos os requisitos para uma boa estadia: é limpo, silencioso, preço justo, é bem localizado e tem um bom atendimento. Precisei trabalhar usando o wi-fi do hotel no quarto e tudo funcionou perfeitamente. Recomendo.",Viajou em casal,"Rio de Janeiro, Rio de Janeiro, Brazil",pt
Hotel Muller,2492021,hotel-review,ricardos423,2013-09-03,2013-03-03,4.0,Limpo e arrumado,"Estivemos neste hotel na véspera de Páscoa, na verdade foi a única opção que encontrei na cidade, devido ao fato de não termos feito reservas. O hotel é grande, possui uma ótimo pátio de estacionamento. O café da manhã é simples, mas muito gostoso, funcionários simpáticos e prestativos. Recomendamos!",Viajou em casal,"Gaspar, SC",pt
Hotel Muller,2492021,hotel-review,allyteodoro,2013-07-03,2013-04-03,3.0,Bom hotel.,"Gostei desse hotel, passei uma noite por la e não tive problemas.
É um hotel bem grande, tranquilo e silencioso, o quarto para casal é relativamente bom.
Tem estacionamento e o café da manhã é gostoso apesar de não ter muitas opções de alimentos.
O preço é normal para a cidade.",Viajou em casal,"Contagem, MG",pt
Hotel Muller,2492021,hotel-review,ricardof55,2013-07-03,2012-09-03,3.0,Opção de preço para Ouro Preto,"Preço popular, hotel despojado de luxos, mas limpo e espaçoso. Café da manhã fraco. Atendentes cordiais, mas peça recibo ao sair porque eles costumam ligar para seu telefone de contato dizendo que você saiu sem pagar a conta.",indef,Belo Horizonte,pt
Hotel Muller,2492021,hotel-review,CarlotaCosta,2017-10-03,2017-10-03,3.0,Razoável,"Simples e um wothout priced and the mattress was very comfortable. Eles não têm uma separação entre quartos para fumadores e para não fumadores, portanto, você pode ter sorte ou não se o hóspede anterior foi um não fumante e você terá um quarto para não fumantes. Bom café da manhã ad wi-fi embora. Eu prefiro tentar outro lugar na próxima vez.",Viajou a trabalho,"Brasilia, DF",pt
Hotel Muller,2492021,hotel-review,CarlotaCosta,2017-10-03,2017-10-03,3.0,Reasonable,"Simple and wothout a caracter. They dont have a separation between smoking and non smoking rooms, so, you can get lucky or not if the previous guest was a non smoker and you get a room smoke-free. Good breakfast ad wi-fi though. I´d rather try another place next time.",on business,"Brasilia, DF",en
Hotel Muller,2492021,hotel-review,mealosh,2015-11-03,2015-11-03,5.0,Comfortable Hotel in Central Mariana,"Hotel Muller has everything you need from a hotel in Mariana; it is comfortable, centrally located, has friendly English speaking staff, 24 hr reception, great breakfast and is cheaper than many of the surrounding hotels. There is little reason to stay anywhere else in Mariana.",solo,"Lisbon, Portugal",en
Pouso Da Typographia,4512020,hotel-review,EdsonRF1,2017-08-03,2017-08-03,3.0,Pousada bem situada mas a recepção fica tempo demais sem funcionário e com a porta de acesso trancada.,"Não tive tanta sorte como algumas pessoas em sua avaliação própria. Dia 26/ago/2017 hospedei-me nesta pousada.
PROBLEMAS: 1º- A televisão não sintonizava nenhum canal; (foi constatado pelo funcionário o mau contato de fios e conexões).
2º- Chuveiro com mau funcionamento;
3º- Por um lapso esqueci-me da chave da porta de entrada dentro do aposento (tranca automática). Solicitei a recepção a chave reserva. Fui informado que, não havia chave reserva e a gerencia já tinha conhecimento desde fevereiro passado.
Permaneci de 20:15 até as 21:30 aguardando providenciarem um profissional para abri-la.
Estava sem agasalho e o frio era intenso. Devo ressalvar a educação, a boa vontade do funcionário que não mediu esforços para tentar me atender.",indef,indef,pt
Pouso Da Typographia,4512020,hotel-review,307nataliep,2017-08-03,2017-07-03,5.0,Casa de Fazenda,"A pousada é ótima, os quartos são amplos e eu amei o edredom. Tudo bem limpinho e funcionando perfeitamente. O café da manhã é bem diversificado e tudo fresquinho. Os funcionários são muito educados e prestativos. A localização é maravilhosa, perto de tudo e plano (hahahahha). Voltando em Mariana, espero me hospedar novamente lá.",Viajou com a família,indef,pt
Pouso Da Typographia,4512020,hotel-review,fernandab733,2017-05-03,2016-06-03,4.0,Casarão Mineiro!,"Passei quase dois meses no Pouso da Typografia, me senti em casa..
Casarão antigo, mas super aconchegante, em ótima localização de Mariana, no Centro da cidade, com uma praça agradável e tudo perto..
Ótimo atendimento.
Café da manhã mineiro delicioso.",Viajou a trabalho,indef,pt
Pouso Da Typographia,4512020,hotel-review,fl_viar156,2017-03-03,2016-04-03,4.0,Localização e atendimento diferenciados,"Local especial. O café da manhã nem se fala... tudo fresquinho e delicioso! O pão de queijo, bolos e broas são de comer de joelhos. O atendimento e gentileza da equipe da pousada também são únicos e dão um toque especial a nossa estadia. Recomendo e espero retornar!",Viajou a trabalho,indef,pt
Pouso Da Typographia,4512020,hotel-review,fernandesmachado,2016-11-03,2016-11-03,4.0,Muito Bem localizado,"Bom atendimento e apartamentos grandes e confortáveis, bem ventilados e iluminados. Banho quente, janelas grandes e vista da praça. Próximo a bancos, farmácias e todo o comércio de especiarias e artesanato local.",Viajou com a família,"Brumadinho, MG",pt
Pouso Da Typographia,4512020,hotel-review,claydianes,2016-10-03,2016-10-03,3.0,Local bom,O local é bem situado. Fui em um casamento que era ao lado a festa fiz tudo a pé. Não tem piscina como mostra na foto. O quarto estava limpo e não era barulhento. Café da manhã bom. Decoração antiga e construção histórica bem interessante.,indef,indef,pt
Pouso Da Typographia,4512020,hotel-review,356olgam,2016-08-03,2016-07-03,3.0,Gentileza,"Uma pousada simples, bem localizada, um atendimento muito bom. Os funcionários são gentis, agradáveis. O café da manhã é bom, com muita variedade de frutas, sucos e quitandas de Minas. O pão de queijo é delicioso.",Viajou com a família,indef,pt
Pouso Da Typographia,4512020,hotel-review,Keith_Ono,2016-08-03,2016-07-03,5.0,Aconchegante,"Hotel muito acolhedor com excelente atendimento. Fica muito bem localizado, com estacionamento próprio. Quarto e banheiros bem limpos, com camas bem confortáveis. Não pude desfrutar do café da manhã, pois saí muito cedo.",Viajou com amigos,"Concórdia, SC",pt
Pouso Da Typographia,4512020,hotel-review,f_biod479,2016-05-03,2016-05-03,5.0,Atendimento Excepcional!,"Ambiente acolhedor, charmoso e com um atendimento de altíssima qualidade.

Café da manhã com grande variedade, localização que permite visitar boa parte da cidade a pé... Não há do que reclamar. A equipe de funcionários é super atenciosa e simpática, o Wifi é rápido e a infraestrutura do local, em geral, é impecável.

Recomendadíssimo.",Viajou em casal,indef,pt
Pouso Da Typographia,4512020,hotel-review,SandroJabo,2016-04-03,2016-04-03,4.0,Hospitaleira,"Hotel super charmoso na praça central decorado com peças antigas do século XVIII. Uma equipe de muito receptiva, um ótimo café da manha quartos, confortáveis e amplos.
Não tem luxo, mas tudo muito limpo cheiroso e bem cuidado!
Gostei muito!!!",Viajou a trabalho,"Vila Velha, Espirito Santo, Brazil",pt
Pouso Da Typographia,4512020,hotel-review,leandrolrossi,2016-02-03,2016-02-03,4.0,Excelente atendimento,"Hotel muito bem localizado. Casarão antigo na praça: muito bonito! Café da manhã muito gostoso bolos, pães sucos etc.
Atendimento da equipe do hotel também é um destaque. Diária um pouco mais cara. Poderia ser mais competitivo. Falta uma piscina.",indef,"Belo Horizonte, MG",pt
Pouso Da Typographia,4512020,hotel-review,226jacquelinec,2016-01-03,2016-01-03,5.0,Melhor opção!,"Fomos muito bem acolhidos, funcionários muito gentis. A pousada se localiza na praça principal da cidade. Os quartos são limpos e arejados. O único problema foi não te ar condicionado nem ventilador de teto mas nos deram um ventilador de chão. Tivemos sorte que o tempo estava fresco.
O café da manhã é completíssimo é muito gostoso.
Tenho certeza que está é a melhor opção de Mariana e com ótima relação custo benefício",Viajou em casal,"San Diego, Califórnia",pt
Pouso Da Typographia,4512020,hotel-review,ErikaBrum,2015-09-03,2015-09-03,5.0,Excelente!!!!!,"Estive hospedada este final de semana no Hotel a trabalho (realizei um casamento na cidade) e só tenho elogios a fazer. Fiquei no quarto 09 (segundo andar) e minha equipe ficou no quarto 17 (primeiro andar). Ambos os quartos são excelentes porém, percebi que no segunda andar os quartos são maiores e captam menos barulho caso haja algum evento na cidade. O hotel fica situado em frente a praça dos Jardins, próximo ao Clube Marianense, localização esta excelente pois é possível fazer tudo a pé.
O que mais me surpreendeu neste hotel foi a educação das recepcionistas, a cordialidade, a atenção e o carinho com os hóspedes. Todas nos receberam muito bem e atenderam prontamente as nossas solicitações. Café da manhã muito gostoso, farto e com opções bem gostosas. A limpeza do hotel e dos quartos também é destaque para elogios. Parabéns a equipe do hotel, fica aqui registrado meus sinceros agradecimentos e indicações. Érika Brum",Viajou a trabalho,"Belo Horizonte, MG",pt
Pouso Da Typographia,4512020,hotel-review,Sampai0,2015-08-03,2015-07-03,4.0,Localização é um charme,"Não entendo a foto que está nesta página mostrando uma piscina, o que a pousada não conta. O apartamento é amplo - fiquei no nº7 -, não cheira a mofo, o que é uma maravilha! Um dos vidros da janela estava quebrado. Guarda-roupa empoeirado, mas não cheirando a mofo!!! Estava com uma criança de 7 anos e o colchão super-duro nos obrigou a usar vários edredons dobrados para que ela se deitasse com algum conforto. Poeira também no banheiro. Falta uma lixeira no quarto. O café da manhã meio confuso na reposição dos alimentos, falta uma coalhada ou iogurte natural. Não nos deram o apartamento silencioso como foi garantido na hora da reserva.",Viajou com a família,Belo Horizonte,pt
Pouso Da Typographia,4512020,hotel-review,cdaoliveira,2015-07-03,2015-07-03,3.0,Para entrar no clima,"Se tratando de uma construção antiga, foi uma experiência agradável, fazendo-nos entrar no clima das cidades históricas. Os quartos são simples, mas suficientemente bons. O café da manhã é farto e o atendimento eficiente e atencioso. Apenas um ponto negativo... Meu quarto dava para a rua lateral à praça e tendo passado a véspera do aniversário da cidade ali, havia muito barulho das pessoas até de madrugada.",Viajou com a família,"Matinhos, PR",pt
Pouso Da Typographia,4512020,hotel-review,DUBOIS2013,2015-04-03,2015-03-03,4.0,Ótimo custo benefício,"Esta pousada é na praça.próximo a tudo que tem para ver em Mariana.É uma pousada instalada em uma antiga tipografia, decorada com as impressoras e outros objetos.O quarto de frente com tudo que é indispensável, um café da manhã normal.O preço da diária foi de 120 reais o mais barato de toda a viagem.",indef,"Porto Alegre, RS",pt
Pouso Da Typographia,4512020,hotel-review,GilsonAraujo,2015-01-03,2015-01-03,3.0,Preço Justo,"Estou sempre viajando para Mariana, pelo menos uma vez a cada mes, primeira vez que fiquei na pousada Typografia, muito bem localizada, bem na praça central da cidade, evitando de tirar o carro da garagem para fazer almocar, jantar etc...Estrutura razoável, ja achei melhores, comida bacana e funcionarios bem tranquilos, custo beneficio excelente. Recomendo",Viajou a trabalho,"Guarapari, ES",pt
Pouso Da Typographia,4512020,hotel-review,M8675YKclaudiac,2014-09-03,2014-09-03,5.0,DIAS MARAVILHOSOS,"Fiquei 4 dias neste hotel, eu , meu marido e minha filha de 7 anos (que foi muito paparicada por todos lá). Fomos tratados com muito carinho, muita educação. Tudo muito limpo, quarto bastante aconchegante, recepção calorosa, os funcionários (todos sem exceção) maravilhosos. Café da manhã delicioso. Se quiser se sentir em casa , este é o lugar. Voltaremos em breve!!!",Viajou com a família,indef,pt
Pouso Da Typographia,4512020,hotel-review,ronans703,2014-08-03,2014-06-03,4.0,Viagem no tempo,"A pousada é simples mas bastante confortável e é a cara do interior histórico de Minas. Quase dá pra voltar no tempo!muito bem localizado em Mariana, é uma excelente opção, especialmente pra uma viagem a dois, por isso pretendo voltar.",Viajou a trabalho,"Belo Horizonte, MG",pt
Pouso Da Typographia,4512020,hotel-review,felipelav,2014-04-03,2014-04-03,3.0,Justo,"Super bem localizado, e a relação custo-benefício é ótima. Os quartos são amplos, arejados, tudo bem cuidado. O atendimento é bem cordial. O café da manhã é meio sem-graça, mas acho que pelo que vi de padrão na região está ok.",Viajou com a família,"Rio de Janeiro, RJ",pt
Pouso Da Typographia,4512020,hotel-review,LeoOliveira73,2013-10-03,2013-10-03,3.0,Ótima localização,"Pousada extremamente bem localizada no miolinho da parte histórica de Mariana. Prédio histórico, bem conservado, sem luxo e com quartos beeem grandes. O café da manhã é fraquinho, mas no final das contas tem um bom custo benefício.",indef,"Belo Horizonte, MG",pt
Pouso Da Typographia,4512020,hotel-review,EduBaeta5,2013-08-03,2013-01-03,3.0,Boa opção,"A pousada fica bem localizada na cidade, na parte central.. O prédio histórico é muito bem conservado. Os quartos mais parecem uma casa, muito grandes. Tem estacionamento e o café da manha é fraco, poucas variedades. Creio ser uma das melhores opções em Mariana, exceto final de semana quando tem muita gente na praça em frente ao hotel.",Viajou a trabalho,"Belo Horizonte, MG",pt
Pouso Da Typographia,4512020,hotel-review,j_rgens504,2016-12-03,2016-12-03,4.0,"Very nice, central and good breakfast","Very nice hotel in the centre of the city, very clean, excellent breakfast. Some very nice and old printing machinery exposed in the entrance hall. No aircondition, but usually not required, even during the hotter months, the room as high snd the walls big in this old structure. Be sure to get a room away from the park in front of the hotel, it could be loud during weekends as life music is given frequently and the place is the spot to be for the youth of town..",as a couple,"Esteli, Nicaragua",en
Hostel Relicario das Minas,17574273,hotel-review,rafaelmP8008TX,2020-08-03,2019-09-03,4.0,Fomos em Julho de 2019 no festival de Inverno,"Super bem recebidos, atendimento muito bom, decoração do ambiente top. Quantos simples mais muito organizado e limpo. Anfritriões muito receptivos e bem humoradas e informadas da história da região! Café da manhã muito agradável .",Viajou em casal,indef,pt
Hostel Relicario das Minas,17574273,hotel-review,672joaovitorp,2019-08-03,2019-08-03,5.0,Maravilhoso,"Adorei o hostel,primeira vez que me hospedo em um local desse tipo, a receptividade me agradou, ambiente limpo, chuveiro excelente, cozinha compartilhada, adorei o espaço, a proprietária é bem prestativa. Tudo ok recomendo.",Viajou a trabalho,indef,pt
Hostel Relicario das Minas,17574273,hotel-review,alexandreetm,2019-08-03,2019-07-03,5.0,Pelo preço é excelente,"Pelo preço que é não dá pra ter o mesmo conforto, privacidade e o mesmo café da manhã de uma pousada ou hotel. Mas a limpeza, o aconchego, a localizaçao, a simpatia e a receptividade da proprietária merecem 5 estralas.",indef,"Niterói, RJ",pt
Pousada Getsemani,5564488,hotel-review,439graziellep,2020-10-03,2020-10-03,5.0,Me surpreendi,"Li os comentários aqui e esperava bem pouco da Pousada, mas chegando lá me surpreendi de forma muito positiva. A começar pelo atendimento da dona Neide, gente que pessoa sensacional, chega a me emocionar, parece uma mãe cuidando da gente. Quarto maravilhoso,cama excelente, a internet pegou razoável, mas nem desabonou o restante. Café da manhã, super farto,com frutas, vários pães,bolos, sucos e vários outras coisas. Dona Neide, prepara tudo com carinho, faz algumas coisas na hora pra gente comer quentinho. Enfim, voltando em Mariana nem perco tempo procurando outro lugar. Meu lugar certo sera lá com certeza. Dona Neide se a senhora ver este comentário, saiba que a senhora é sensacional e faz desse lugar uma casa de mãe mesmo.",Viajou em casal,indef,pt
Pousada Getsemani,5564488,hotel-review,Freedom734301,2018-11-03,2018-11-03,5.0,"Excelente pousada, já fiquei em várias em Mariana, essa sem dúvida foi a melhor em todos os aspectos.","Fui muito bem recebida na recepção, o quarto era lindo e bem confortável e limpo, café da manhã muito bom e ainda com prosa que eu adoro, um silêncio pra dormir e me senti em casa. Nota 10 super recomendo! E bom reservar antes pois não é muito grande e é super procurado.",Viajou com a família,"São Paulo, SP",pt
Pousada Getsemani,5564488,hotel-review,493manal,2016-02-03,2016-02-03,3.0,Pousada+Albergue,"Como tudo em Mariana é muito caro. O preço da estadia é razoável porém eles devem determinar que quarto com banheiro fora, isso é albergue, e o valor deveria ser bem menor. Mas como vi pelas fotos eles devem ter quartos com banheiro dentro que provavelmente é mais caro. Tirando isso, eles tem estacionamento e um bom cafe da manha que começa bem cedo , isso é importante. e o pessoal eh bem amigavel.",Viajou sem companhia,"Valinhos, SP",pt
Pousada Getsemani,5564488,hotel-review,vanessap973,2015-09-03,2015-08-03,2.0,Faltou boa vontade no check-in,"Chegamos no hotel sem ter efetuado as reservas...
O funcionário nos informou que havia vários quartos disponíveis...ao questionarmos o valor, o quarto duplo de solteiro custava 120, o triplo de solteiro 180 e o de casal 180...
Questionamos o preço do quarto de casal, porém ele não soube explicar e não quis dar desconto ou ligar para a gerente...
Pelo preço acabamos ficando num quarto de solteiro...
A pousada é bem simples e eu não me hospedaria novamente.
Nâo gostei do posicionamento do hotel...",Viajou com amigos,indef,pt
Pousada Getsemani,5564488,hotel-review,760otaviop,2015-08-03,2015-08-03,3.0,Simples demais,Uma pousada bem simples. O quarto é razoável. O café da manhã é bem fraco. Do tipo que serve suco em pó. Parece que foi feito para atender trabalhadores na região. O turista deve procurar outra opção.,Viajou com amigos,"Brasília, DF",pt
Pousada Getsemani,5564488,hotel-review,arthurrschaefer,2014-10-03,2014-09-03,4.0,"Boa Pousada, sugestão ","A Pousada é muito boa. Quartos sempre bem limpinhos, café da manhã completo e muito bom.
Quero deixar apenas duas sugestões:
1- Trocar os chaveiros das chaves por algo menos barulhento. Placas de metal caminhando pelos corredores causam certa irritação em quem está tentando descansar.
2- A mecânica de reservas e pagamentos poderia ser menos centralizada em apenas uma pessoa. Isso muitas vezes pode atrapalhar os hóspedes.

Em geral, gostei da estadia durante o Iron Biker. As pessoas que trabalham na pousada também são muito simpáticas e solícitas. Parabéns. Voltaria a me hospedar lá.",indef,"Igrejinha, RS",pt
Pousada Solar Dos Dois Sinos,5565258,hotel-review,mauriciom483,2019-09-03,2019-09-03,4.0,Um casarão bem antigo,Era um casarão que virou pousada e fica entre ouro preto e Mariana um casarão bem antigo e bonito fiquei num quarto com um banheiro embaixo que e bem curioso uma pena que esse está bem judiado precisa urgente de uma reforma mas num geral a pousada tem um curso benefício bom e seus funcionários são bem atenciosos.,Viajou sem companhia,"Santo Antônio do Pinhal, SP",pt
